Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
236725,AAA Batteries (4-pack),3,2.99,08/24/19,"590 Lakeview St, San Francisco, CA 94016"
236726,AA Batteries (4-pack),1,3.84,08/29/19,"434 Church St, Boston, MA 02215"
236727,USB-C Charging Cable,1,11.95,08/19/19,"557 North St, New York City, NY 10001"
236728,ThinkPad Laptop,1,999.99,08/10/19,"526 North St, Portland, ME 04101"
236729,iPhone,1,700,08/09/19,"635 Lake St, San Francisco, CA 94016"
236729,Apple Airpods Headphones,1,150,08/09/19,"635 Lake St, San Francisco, CA 94016"
236730,Google Phone,1,600,08/02/19,"445 Lincoln St, New York City, NY 10001"
236730,Wired Headphones,1,11.99,08/02/19,"445 Lincoln St, New York City, NY 10001"
236731,AAA Batteries (4-pack),1,2.99,08/29/19,"62 Center St, San Francisco, CA 94016"
236732,Flatscreen TV,1,300,08/09/19,"328 North St, Dallas, TX 75001"
236733,Apple Airpods Headphones,1,150,08/08/19,"467 Hill St, Dallas, TX 75001"
236734,AA Batteries (4-pack),2,3.84,08/14/19,"405 Chestnut St, Dallas, TX 75001"
236735,Apple Airpods Headphones,1,150,08/18/19,"599 North St, Boston, MA 02215"
236736,Wired Headphones,1,11.99,08/03/19,"754 Chestnut St, Los Angeles, CA 90001"
236737,AA Batteries (4-pack),1,3.84,08/24/19,"908 Park St, San Francisco, CA 94016"
236738,Flatscreen TV,1,300,08/30/19,"672 7th St, New York City, NY 10001"
236739,USB-C Charging Cable,1,11.95,08/31/19,"949 Church St, Boston, MA 02215"
236740,USB-C Charging Cable,1,11.95,08/12/19,"950 13th St, San Francisco, CA 94016"
236741,USB-C Charging Cable,1,11.95,08/08/19,"26 Washington St, Boston, MA 02215"
236742,Macbook Pro Laptop,1,1700,08/11/19,"701 1st St, San Francisco, CA 94016"
236743,Lightning Charging Cable,1,14.95,08/27/19,"826 Forest St, Los Angeles, CA 90001"
236744,AAA Batteries (4-pack),1,2.99,08/09/19,"11 Wilson St, Atlanta, GA 30301"
236745,AAA Batteries (4-pack),1,2.99,08/17/19,"850 Ridge St, San Francisco, CA 94016"
236746,AAA Batteries (4-pack),2,2.99,08/13/19,"585 Spruce St, Los Angeles, CA 90001"
236747,AAA Batteries (4-pack),1,2.99,08/02/19,"255 Cherry St, New York City, NY 10001"
236748,Bose SoundSport Headphones,1,99.99,08/19/19,"977 13th St, New York City, NY 10001"
236749,AAA Batteries (4-pack),1,2.99,08/30/19,"498 Johnson St, Austin, TX 73301"
236750,Flatscreen TV,1,300,08/25/19,"806 Ridge St, Boston, MA 02215"
236751,27in 4K Gaming Monitor,1,389.99,08/03/19,"534 Washington St, Portland, ME 04101"
236752,27in 4K Gaming Monitor,1,389.99,08/27/19,"765 Lakeview St, Austin, TX 73301"
236753,Lightning Charging Cable,1,14.95,08/18/19,"501 Lakeview St, New York City, NY 10001"
236754,Lightning Charging Cable,1,14.95,08/13/19,"872 Ridge St, Seattle, WA 98101"
236755,Wired Headphones,1,11.99,08/19/19,"902 2nd St, Dallas, TX 75001"
236756,AA Batteries (4-pack),1,3.84,08/31/19,"444 West St, Boston, MA 02215"
236757,USB-C Charging Cable,1,11.95,08/07/19,"969 Spruce St, Seattle, WA 98101"
236758,Flatscreen TV,1,300,08/18/19,"155 Hickory St, Los Angeles, CA 90001"
236759,Bose SoundSport Headphones,1,99.99,08/27/19,"848 5th St, New York City, NY 10001"
236760,AA Batteries (4-pack),1,3.84,08/29/19,"35 Spruce St, Boston, MA 02215"
236761,27in FHD Monitor,1,149.99,08/19/19,"148 Chestnut St, San Francisco, CA 94016"
236762,AAA Batteries (4-pack),1,2.99,08/16/19,"632 Cherry St, San Francisco, CA 94016"
236763,Apple Airpods Headphones,1,150,08/06/19,"288 Lake St, Seattle, WA 98101"
236764,Bose SoundSport Headphones,1,99.99,08/22/19,"663 Elm St, Boston, MA 02215"
236765,Wired Headphones,1,11.99,08/24/19,"731 10th St, San Francisco, CA 94016"
236766,Wired Headphones,1,11.99,08/19/19,"287 Highland St, Seattle, WA 98101"
236767,iPhone,1,700,08/09/19,"41 Adams St, Dallas, TX 75001"
236768,AA Batteries (4-pack),2,3.84,08/27/19,"352 1st St, Portland, OR 97035"
236769,AA Batteries (4-pack),1,3.84,08/25/19,"270 Cherry St, Dallas, TX 75001"
236770,Wired Headphones,1,11.99,08/13/19,"796 Park St, San Francisco, CA 94016"
236771,Google Phone,1,600,08/07/19,"942 Elm St, Los Angeles, CA 90001"
236772,Apple Airpods Headphones,1,150,08/18/19,"61 Park St, Portland, OR 97035"
236773,Apple Airpods Headphones,1,150,08/20/19,"742 Forest St, Austin, TX 73301"
236774,AAA Batteries (4-pack),2,2.99,08/13/19,"634 Pine St, Austin, TX 73301"
236775,AAA Batteries (4-pack),2,2.99,08/06/19,"3 Dogwood St, New York City, NY 10001"
236776,Bose SoundSport Headphones,1,99.99,08/25/19,"729 Washington St, New York City, NY 10001"
236777,Lightning Charging Cable,1,14.95,08/29/19,"61 Park St, New York City, NY 10001"
236778,Wired Headphones,1,11.99,08/29/19,"625 Forest St, Dallas, TX 75001"
236779,27in FHD Monitor,1,149.99,08/29/19,"546 9th St, San Francisco, CA 94016"
236780,Lightning Charging Cable,1,14.95,08/18/19,"890 2nd St, Seattle, WA 98101"
236781,27in 4K Gaming Monitor,1,389.99,08/19/19,"707 Wilson St, Atlanta, GA 30301"
236782,USB-C Charging Cable,1,11.95,08/15/19,"366 Washington St, Boston, MA 02215"
236783,AA Batteries (4-pack),2,3.84,08/04/19,"350 Dogwood St, Boston, MA 02215"
236784,AAA Batteries (4-pack),1,2.99,08/29/19,"501 Maple St, Boston, MA 02215"
236785,Apple Airpods Headphones,1,150,08/22/19,"645 North St, Dallas, TX 75001"
236786,Lightning Charging Cable,1,14.95,08/06/19,"307 10th St, San Francisco, CA 94016"
236787,AAA Batteries (4-pack),1,2.99,08/27/19,"195 Wilson St, Boston, MA 02215"
236788,iPhone,1,700,08/21/19,"598 13th St, Los Angeles, CA 90001"
236789,Lightning Charging Cable,1,14.95,08/21/19,"377 South St, San Francisco, CA 94016"
236790,20in Monitor,2,109.99,08/21/19,"212 Hill St, San Francisco, CA 94016"
236791,27in FHD Monitor,1,149.99,08/06/19,"26 Jefferson St, Atlanta, GA 30301"
236792,Wired Headphones,1,11.99,08/22/19,"326 Johnson St, New York City, NY 10001"
236793,USB-C Charging Cable,1,11.95,08/12/19,"961 South St, Los Angeles, CA 90001"
236794,Wired Headphones,1,11.99,08/05/19,"588 Pine St, Dallas, TX 75001"
236795,AA Batteries (4-pack),4,3.84,08/13/19,"235 South St, Austin, TX 73301"
236796,Wired Headphones,1,11.99,08/15/19,"623 South St, Atlanta, GA 30301"
236797,Google Phone,1,600,08/16/19,"835 12th St, Los Angeles, CA 90001"
236798,Lightning Charging Cable,2,14.95,08/19/19,"614 7th St, Los Angeles, CA 90001"
236799,Google Phone,1,600,08/01/19,"309 2nd St, San Francisco, CA 94016"
236799,Wired Headphones,1,11.99,08/01/19,"309 2nd St, San Francisco, CA 94016"
236800,Lightning Charging Cable,1,14.95,08/21/19,"389 Highland St, Boston, MA 02215"
236801,USB-C Charging Cable,1,11.95,08/24/19,"43 Jackson St, Dallas, TX 75001"
236802,27in 4K Gaming Monitor,1,389.99,08/01/19,"668 9th St, Los Angeles, CA 90001"
236803,AA Batteries (4-pack),4,3.84,08/25/19,"124 Forest St, San Francisco, CA 94016"
236804,ThinkPad Laptop,1,999.99,08/06/19,"933 Center St, Los Angeles, CA 90001"
236805,USB-C Charging Cable,1,11.95,08/23/19,"445 10th St, New York City, NY 10001"
236806,USB-C Charging Cable,1,11.95,08/06/19,"828 Madison St, Boston, MA 02215"
236807,USB-C Charging Cable,1,11.95,08/27/19,"962 Highland St, Seattle, WA 98101"
236808,AA Batteries (4-pack),1,3.84,08/24/19,"782 12th St, New York City, NY 10001"
236809,Google Phone,1,600,08/01/19,"444 South St, Seattle, WA 98101"
236810,Lightning Charging Cable,1,14.95,08/23/19,"318 10th St, San Francisco, CA 94016"
236811,Wired Headphones,1,11.99,08/04/19,"352 Cherry St, San Francisco, CA 94016"
236812,Wired Headphones,1,11.99,08/25/19,"970 2nd St, Los Angeles, CA 90001"
236813,Lightning Charging Cable,1,14.95,08/04/19,"170 West St, Los Angeles, CA 90001"
236814,AAA Batteries (4-pack),2,2.99,08/14/19,"510 South St, San Francisco, CA 94016"
236815,27in FHD Monitor,1,149.99,08/28/19,"378 Adams St, Portland, ME 04101"
236816,USB-C Charging Cable,1,11.95,08/13/19,"179 Jackson St, New York City, NY 10001"
236817,Wired Headphones,1,11.99,08/04/19,"21 Lake St, Boston, MA 02215"
236818,Lightning Charging Cable,1,14.95,08/24/19,"462 Madison St, Dallas, TX 75001"
236819,Apple Airpods Headphones,1,150,08/15/19,"672 1st St, San Francisco, CA 94016"
236820,Lightning Charging Cable,1,14.95,08/04/19,"531 10th St, San Francisco, CA 94016"
236821,AA Batteries (4-pack),2,3.84,08/07/19,"590 11th St, Seattle, WA 98101"
236822,27in 4K Gaming Monitor,1,389.99,08/25/19,"184 Johnson St, San Francisco, CA 94016"
236823,AAA Batteries (4-pack),1,2.99,08/22/19,"861 Hickory St, Los Angeles, CA 90001"
236824,Wired Headphones,1,11.99,08/24/19,"323 11th St, New York City, NY 10001"
236825,USB-C Charging Cable,1,11.95,08/01/19,"988 West St, Los Angeles, CA 90001"
236826,20in Monitor,1,109.99,08/06/19,"636 9th St, Seattle, WA 98101"
236827,Lightning Charging Cable,1,14.95,08/30/19,"9 Center St, Atlanta, GA 30301"
236828,Apple Airpods Headphones,1,150,08/11/19,"515 13th St, San Francisco, CA 94016"
236829,Vareebadd Phone,1,400,08/16/19,"27 2nd St, Los Angeles, CA 90001"
236829,USB-C Charging Cable,1,11.95,08/16/19,"27 2nd St, Los Angeles, CA 90001"
236830,Apple Airpods Headphones,1,150,08/10/19,"581 6th St, Dallas, TX 75001"
236831,Wired Headphones,1,11.99,08/24/19,"115 Lake St, Atlanta, GA 30301"
236832,Apple Airpods Headphones,1,150,08/09/19,"479 Adams St, Seattle, WA 98101"
236833,Wired Headphones,1,11.99,08/06/19,"848 7th St, New York City, NY 10001"
236834,Bose SoundSport Headphones,1,99.99,08/10/19,"4 Willow St, Los Angeles, CA 90001"
236835,Flatscreen TV,1,300,08/29/19,"276 Chestnut St, San Francisco, CA 94016"
236836,Lightning Charging Cable,1,14.95,08/21/19,"304 Maple St, San Francisco, CA 94016"
236837,Wired Headphones,1,11.99,08/16/19,"693 Forest St, San Francisco, CA 94016"
236838,AAA Batteries (4-pack),1,2.99,08/28/19,"899 South St, Los Angeles, CA 90001"
236839,AA Batteries (4-pack),1,3.84,08/06/19,"18 Sunset St, Los Angeles, CA 90001"
236840,Apple Airpods Headphones,1,150,08/28/19,"580 Wilson St, Dallas, TX 75001"
236841,20in Monitor,1,109.99,08/30/19,"307 Jefferson St, Los Angeles, CA 90001"
236842,USB-C Charging Cable,1,11.95,08/06/19,"659 Madison St, Portland, OR 97035"
236843,AAA Batteries (4-pack),1,2.99,08/25/19,"821 Lakeview St, New York City, NY 10001"
236844,27in FHD Monitor,1,149.99,08/10/19,"297 6th St, Los Angeles, CA 90001"
236845,27in 4K Gaming Monitor,1,389.99,08/18/19,"327 Jackson St, Seattle, WA 98101"
236846,AA Batteries (4-pack),1,3.84,08/05/19,"440 6th St, Los Angeles, CA 90001"
236847,AA Batteries (4-pack),3,3.84,08/29/19,"490 Maple St, Portland, OR 97035"
236848,Wired Headphones,1,11.99,08/27/19,"56 5th St, New York City, NY 10001"
236849,Apple Airpods Headphones,1,150,08/04/19,"775 4th St, San Francisco, CA 94016"
236850,Google Phone,1,600,08/31/19,"543 Ridge St, New York City, NY 10001"
236851,27in 4K Gaming Monitor,1,389.99,08/29/19,"192 13th St, New York City, NY 10001"
236852,Wired Headphones,1,11.99,08/20/19,"235 Cherry St, Portland, OR 97035"
236853,Flatscreen TV,1,300,08/22/19,"68 11th St, Dallas, TX 75001"
236854,USB-C Charging Cable,1,11.95,08/14/19,"753 Adams St, San Francisco, CA 94016"
236855,Bose SoundSport Headphones,1,99.99,08/28/19,"360 River St, Seattle, WA 98101"
236856,AA Batteries (4-pack),3,3.84,08/09/19,"661 Center St, Seattle, WA 98101"
236857,Wired Headphones,1,11.99,08/31/19,"363 6th St, Atlanta, GA 30301"
236858,Lightning Charging Cable,1,14.95,08/01/19,"35 Jefferson St, San Francisco, CA 94016"
236859,34in Ultrawide Monitor,1,379.99,08/22/19,"833 Jefferson St, Boston, MA 02215"
236860,USB-C Charging Cable,1,11.95,08/01/19,"311 Cherry St, San Francisco, CA 94016"
236861,Wired Headphones,2,11.99,08/04/19,"990 Washington St, Atlanta, GA 30301"
236862,27in FHD Monitor,1,149.99,08/26/19,"173 South St, San Francisco, CA 94016"
236863,Wired Headphones,1,11.99,08/02/19,"674 Walnut St, New York City, NY 10001"
236864,Apple Airpods Headphones,1,150,08/23/19,"166 Park St, Portland, OR 97035"
236865,USB-C Charging Cable,1,11.95,08/09/19,"874 Main St, Austin, TX 73301"
236866,AA Batteries (4-pack),1,3.84,08/19/19,"583 Spruce St, Portland, ME 04101"
236867,USB-C Charging Cable,1,11.95,08/08/19,"948 Highland St, Los Angeles, CA 90001"
236868,Wired Headphones,1,11.99,08/29/19,"363 2nd St, Boston, MA 02215"
236869,Bose SoundSport Headphones,1,99.99,08/30/19,"436 Main St, Portland, OR 97035"
236870,Google Phone,1,600,08/09/19,"384 5th St, New York City, NY 10001"
236871,Wired Headphones,1,11.99,08/26/19,"478 9th St, San Francisco, CA 94016"
236872,Wired Headphones,1,11.99,08/02/19,"39 Johnson St, San Francisco, CA 94016"
236873,Lightning Charging Cable,1,14.95,08/26/19,"610 Chestnut St, San Francisco, CA 94016"
236874,34in Ultrawide Monitor,1,379.99,08/10/19,"800 4th St, Los Angeles, CA 90001"
236875,USB-C Charging Cable,1,11.95,08/13/19,"342 11th St, New York City, NY 10001"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
236876,Google Phone,1,600,08/14/19,"646 14th St, Boston, MA 02215"
236877,Apple Airpods Headphones,1,150,08/27/19,"133 Ridge St, Atlanta, GA 30301"
236878,ThinkPad Laptop,1,999.99,08/08/19,"35 Lincoln St, New York City, NY 10001"
236879,AA Batteries (4-pack),2,3.84,08/14/19,"284 West St, San Francisco, CA 94016"
236880,34in Ultrawide Monitor,1,379.99,08/10/19,"631 Highland St, Atlanta, GA 30301"
236881,AAA Batteries (4-pack),1,2.99,08/05/19,"342 Lake St, New York City, NY 10001"
236882,Macbook Pro Laptop,1,1700,08/09/19,"109 9th St, New York City, NY 10001"
236883,Apple Airpods Headphones,1,150,08/27/19,"589 2nd St, Atlanta, GA 30301"
236884,AAA Batteries (4-pack),1,2.99,08/13/19,"424 Meadow St, Portland, OR 97035"
236885,27in 4K Gaming Monitor,1,389.99,08/15/19,"835 Cedar St, Portland, OR 97035"
236885,USB-C Charging Cable,1,11.95,08/15/19,"835 Cedar St, Portland, OR 97035"
236886,Bose SoundSport Headphones,1,99.99,08/21/19,"310 Hill St, Los Angeles, CA 90001"
236887,27in 4K Gaming Monitor,1,389.99,08/31/19,"974 5th St, Los Angeles, CA 90001"
236888,Macbook Pro Laptop,1,1700,08/01/19,"887 Meadow St, New York City, NY 10001"
236889,27in FHD Monitor,1,149.99,08/21/19,"429 Sunset St, San Francisco, CA 94016"
236890,Lightning Charging Cable,1,14.95,08/11/19,"475 Lincoln St, Seattle, WA 98101"
236891,Flatscreen TV,1,300,08/07/19,"385 4th St, Portland, ME 04101"
236892,Lightning Charging Cable,1,14.95,08/08/19,"651 Madison St, Atlanta, GA 30301"
236893,ThinkPad Laptop,1,999.99,08/07/19,"942 Madison St, San Francisco, CA 94016"
236894,USB-C Charging Cable,1,11.95,08/03/19,"386 River St, Atlanta, GA 30301"
236895,USB-C Charging Cable,1,11.95,08/01/19,"243 Cedar St, Los Angeles, CA 90001"
236896,AA Batteries (4-pack),1,3.84,08/14/19,"959 Madison St, Dallas, TX 75001"
236897,AA Batteries (4-pack),1,3.84,08/31/19,"663 Dogwood St, Austin, TX 73301"
236898,Lightning Charging Cable,1,14.95,08/11/19,"236 River St, San Francisco, CA 94016"
236899,Apple Airpods Headphones,1,150,08/21/19,"954 Pine St, San Francisco, CA 94016"
236900,Bose SoundSport Headphones,1,99.99,08/26/19,"405 Ridge St, Portland, ME 04101"
236901,USB-C Charging Cable,1,11.95,08/01/19,"635 9th St, Seattle, WA 98101"
236902,AA Batteries (4-pack),1,3.84,08/02/19,"799 North St, San Francisco, CA 94016"
236903,AA Batteries (4-pack),2,3.84,08/27/19,"410 9th St, San Francisco, CA 94016"
236904,Apple Airpods Headphones,1,150,08/15/19,"998 Center St, San Francisco, CA 94016"
236905,Lightning Charging Cable,1,14.95,08/21/19,"705 West St, Los Angeles, CA 90001"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
236906,Lightning Charging Cable,1,14.95,08/14/19,"39 Main St, Atlanta, GA 30301"
236907,Wired Headphones,1,11.99,08/24/19,"865 Jefferson St, San Francisco, CA 94016"
236908,AAA Batteries (4-pack),2,2.99,08/16/19,"851 Madison St, Los Angeles, CA 90001"
236909,AAA Batteries (4-pack),4,2.99,08/01/19,"912 Wilson St, Boston, MA 02215"
236910,USB-C Charging Cable,1,11.95,08/17/19,"744 5th St, New York City, NY 10001"
236911,AA Batteries (4-pack),1,3.84,08/27/19,"398 Cherry St, Austin, TX 73301"
236912,Lightning Charging Cable,1,14.95,08/18/19,"682 Dogwood St, San Francisco, CA 94016"
236913,AAA Batteries (4-pack),1,2.99,08/13/19,"712 South St, Boston, MA 02215"
236914,AAA Batteries (4-pack),1,2.99,08/23/19,"87 Adams St, Portland, OR 97035"
236915,Wired Headphones,1,11.99,08/17/19,"272 Ridge St, San Francisco, CA 94016"
236916,Wired Headphones,1,11.99,08/31/19,"474 Cedar St, Austin, TX 73301"
236917,ThinkPad Laptop,1,999.99,08/24/19,"847 Highland St, Portland, OR 97035"
236918,Lightning Charging Cable,1,14.95,08/04/19,"180 Main St, Atlanta, GA 30301"
236919,AA Batteries (4-pack),2,3.84,08/28/19,"30 Elm St, Atlanta, GA 30301"
236920,Wired Headphones,1,11.99,08/10/19,"673 1st St, New York City, NY 10001"
236921,Vareebadd Phone,1,400,08/10/19,"309 1st St, San Francisco, CA 94016"
236922,Wired Headphones,1,11.99,08/12/19,"346 Wilson St, New York City, NY 10001"
236923,AAA Batteries (4-pack),2,2.99,08/27/19,"306 6th St, Los Angeles, CA 90001"
236924,20in Monitor,1,109.99,08/29/19,"752 Willow St, Los Angeles, CA 90001"
236925,Wired Headphones,1,11.99,08/08/19,"559 Cedar St, San Francisco, CA 94016"
236926,AA Batteries (4-pack),1,3.84,08/25/19,"182 Pine St, New York City, NY 10001"
236927,34in Ultrawide Monitor,1,379.99,08/19/19,"548 11th St, San Francisco, CA 94016"
236928,iPhone,1,700,08/22/19,"319 12th St, San Francisco, CA 94016"
236929,Wired Headphones,2,11.99,08/11/19,"607 Chestnut St, San Francisco, CA 94016"
236930,ThinkPad Laptop,1,999.99,08/04/19,"894 Jackson St, New York City, NY 10001"
236931,Apple Airpods Headphones,1,150,08/25/19,"57 2nd St, New York City, NY 10001"
236932,iPhone,1,700,08/18/19,"428 Hickory St, Seattle, WA 98101"
236933,AAA Batteries (4-pack),1,2.99,08/19/19,"164 Pine St, San Francisco, CA 94016"
236934,AA Batteries (4-pack),1,3.84,08/20/19,"426 Ridge St, San Francisco, CA 94016"
236935,Apple Airpods Headphones,1,150,08/16/19,"972 11th St, New York City, NY 10001"
236936,Bose SoundSport Headphones,1,99.99,08/30/19,"721 11th St, San Francisco, CA 94016"
236937,Vareebadd Phone,1,400,08/06/19,"231 Washington St, Boston, MA 02215"
236938,AA Batteries (4-pack),1,3.84,08/12/19,"731 Cherry St, Seattle, WA 98101"
236939,USB-C Charging Cable,1,11.95,08/28/19,"608 Willow St, Boston, MA 02215"
236940,Wired Headphones,1,11.99,08/03/19,"976 Forest St, Boston, MA 02215"
236941,Lightning Charging Cable,1,14.95,08/22/19,"665 Wilson St, San Francisco, CA 94016"
236942,Lightning Charging Cable,1,14.95,08/16/19,"902 4th St, Los Angeles, CA 90001"
236943,AAA Batteries (4-pack),2,2.99,08/04/19,"387 Lincoln St, Seattle, WA 98101"
236944,Bose SoundSport Headphones,1,99.99,08/25/19,"139 Cedar St, Boston, MA 02215"
236945,Google Phone,1,600,08/30/19,"904 Jefferson St, Portland, OR 97035"
236946,AA Batteries (4-pack),3,3.84,08/18/19,"371 Chestnut St, San Francisco, CA 94016"
236947,20in Monitor,1,109.99,08/19/19,"845 Lincoln St, Los Angeles, CA 90001"
236948,Lightning Charging Cable,2,14.95,08/12/19,"134 Highland St, San Francisco, CA 94016"
236949,Bose SoundSport Headphones,1,99.99,08/28/19,"168 Jefferson St, San Francisco, CA 94016"
236950,Bose SoundSport Headphones,1,99.99,08/27/19,"146 Hill St, San Francisco, CA 94016"
236951,27in FHD Monitor,1,149.99,08/12/19,"714 8th St, Los Angeles, CA 90001"
236952,iPhone,1,700,08/01/19,"386 7th St, Boston, MA 02215"
236953,Apple Airpods Headphones,1,150,08/02/19,"571 Cedar St, San Francisco, CA 94016"
236954,AA Batteries (4-pack),2,3.84,08/08/19,"255 Washington St, San Francisco, CA 94016"
236955,34in Ultrawide Monitor,1,379.99,08/03/19,"833 River St, Los Angeles, CA 90001"
236956,USB-C Charging Cable,1,11.95,08/26/19,"260 14th St, Los Angeles, CA 90001"
236957,Apple Airpods Headphones,1,150,08/10/19,"496 Lincoln St, San Francisco, CA 94016"
236958,Lightning Charging Cable,1,14.95,08/23/19,"758 Elm St, Los Angeles, CA 90001"
236959,27in FHD Monitor,1,149.99,08/21/19,"927 Park St, San Francisco, CA 94016"
236960,Lightning Charging Cable,1,14.95,08/12/19,"937 11th St, Los Angeles, CA 90001"
236961,27in 4K Gaming Monitor,1,389.99,08/25/19,"615 Meadow St, Portland, OR 97035"
236962,20in Monitor,1,109.99,08/08/19,"296 14th St, Seattle, WA 98101"
236963,Bose SoundSport Headphones,1,99.99,08/31/19,"166 Dogwood St, Los Angeles, CA 90001"
236964,Flatscreen TV,1,300,08/05/19,"960 Spruce St, Austin, TX 73301"
236965,AA Batteries (4-pack),1,3.84,08/31/19,"278 Cherry St, Los Angeles, CA 90001"
236966,Wired Headphones,1,11.99,08/12/19,"594 Sunset St, Portland, ME 04101"
