Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
210064,Lightning Charging Cable,1,14.95,06/16/19,"101 Lincoln St, Atlanta, GA 30301"
210064,27in FHD Monitor,1,149.99,06/16/19,"101 Lincoln St, Atlanta, GA 30301"
210065,Lightning Charging Cable,1,14.95,06/20/19,"490 River St, San Francisco, CA 94016"
210066,iPhone,1,700,06/07/19,"691 Cherry St, Dallas, TX 75001"
210067,Wired Headphones,1,11.99,06/16/19,"471 Lincoln St, Los Angeles, CA 90001"
210068,AA Batteries (4-pack),1,3.84,06/09/19,"868 6th St, San Francisco, CA 94016"
210069,Google Phone,1,600,06/11/19,"743 2nd St, New York City, NY 10001"
210070,AAA Batteries (4-pack),1,2.99,06/19/19,"977 Johnson St, San Francisco, CA 94016"
210071,Lightning Charging Cable,1,14.95,06/10/19,"988 Pine St, Portland, OR 97035"
210072,AA Batteries (4-pack),2,3.84,06/19/19,"921 4th St, San Francisco, CA 94016"
210073,Bose SoundSport Headphones,1,99.99,06/14/19,"400 Johnson St, Dallas, TX 75001"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
210074,AA Batteries (4-pack),2,3.84,06/25/19,"794 Wilson St, Los Angeles, CA 90001"
210075,USB-C Charging Cable,1,11.95,06/07/19,"216 Main St, Los Angeles, CA 90001"
210076,AA Batteries (4-pack),1,3.84,06/16/19,"168 Washington St, New York City, NY 10001"
210077,Wired Headphones,1,11.99,06/15/19,"357 8th St, San Francisco, CA 94016"
210078,ThinkPad Laptop,1,999.99,06/08/19,"981 Chestnut St, Portland, OR 97035"
210079,LG Dryer,1,600,06/10/19,"516 Park St, San Francisco, CA 94016"
210080,AAA Batteries (4-pack),1,2.99,06/24/19,"280 Spruce St, Austin, TX 73301"
210081,Bose SoundSport Headphones,1,99.99,06/01/19,"354 Dogwood St, Atlanta, GA 30301"
210082,USB-C Charging Cable,1,11.95,06/02/19,"119 11th St, Los Angeles, CA 90001"
210083,Lightning Charging Cable,1,14.95,06/05/19,"468 12th St, Boston, MA 02215"
210084,ThinkPad Laptop,1,999.99,06/11/19,"696 Adams St, Los Angeles, CA 90001"
210085,27in FHD Monitor,1,149.99,06/08/19,"425 13th St, Austin, TX 73301"
210086,34in Ultrawide Monitor,1,379.99,06/02/19,"550 Lake St, San Francisco, CA 94016"
210087,Lightning Charging Cable,1,14.95,06/30/19,"720 Dogwood St, San Francisco, CA 94016"
210088,Wired Headphones,1,11.99,06/18/19,"619 7th St, Austin, TX 73301"
210089,USB-C Charging Cable,1,11.95,06/24/19,"177 8th St, Los Angeles, CA 90001"
210090,AAA Batteries (4-pack),3,2.99,06/29/19,"534 Johnson St, Portland, OR 97035"
210091,Macbook Pro Laptop,1,1700,06/03/19,"238 5th St, San Francisco, CA 94016"
210092,USB-C Charging Cable,1,11.95,06/02/19,"359 Jefferson St, San Francisco, CA 94016"
210093,Apple Airpods Headphones,1,150,06/04/19,"2 Hill St, San Francisco, CA 94016"
210094,AAA Batteries (4-pack),1,2.99,06/06/19,"968 2nd St, Austin, TX 73301"
210095,AAA Batteries (4-pack),2,2.99,06/27/19,"930 North St, Atlanta, GA 30301"
210096,27in FHD Monitor,1,149.99,06/10/19,"126 8th St, Atlanta, GA 30301"
210097,Lightning Charging Cable,1,14.95,06/07/19,"399 Spruce St, Seattle, WA 98101"
210098,AAA Batteries (4-pack),1,2.99,06/06/19,"587 Adams St, San Francisco, CA 94016"
210099,Lightning Charging Cable,2,14.95,06/17/19,"362 Highland St, Seattle, WA 98101"
210100,Apple Airpods Headphones,1,150,06/27/19,"550 7th St, New York City, NY 10001"
210101,Vareebadd Phone,1,400,06/05/19,"944 Hickory St, Los Angeles, CA 90001"
210102,Wired Headphones,1,11.99,06/17/19,"275 Forest St, San Francisco, CA 94016"
210103,Google Phone,1,600,06/01/19,"626 12th St, Los Angeles, CA 90001"
210104,Bose SoundSport Headphones,1,99.99,06/14/19,"324 Lake St, Los Angeles, CA 90001"
210105,AA Batteries (4-pack),3,3.84,06/19/19,"445 11th St, Boston, MA 02215"
210106,Wired Headphones,2,11.99,06/12/19,"531 Johnson St, Austin, TX 73301"
210107,Lightning Charging Cable,1,14.95,06/13/19,"325 Jefferson St, Los Angeles, CA 90001"
210108,27in FHD Monitor,1,149.99,06/25/19,"859 Center St, San Francisco, CA 94016"
210109,Lightning Charging Cable,1,14.95,06/24/19,"820 West St, Boston, MA 02215"
210110,Apple Airpods Headphones,1,150,06/13/19,"194 Hill St, Portland, OR 97035"
210111,Lightning Charging Cable,1,14.95,06/12/19,"792 9th St, Boston, MA 02215"
210112,USB-C Charging Cable,1,11.95,06/05/19,"838 Center St, San Francisco, CA 94016"
210113,USB-C Charging Cable,1,11.95,06/30/19,"258 Hickory St, Seattle, WA 98101"
210114,Wired Headphones,1,11.99,06/20/19,"559 Walnut St, San Francisco, CA 94016"
210115,Apple Airpods Headphones,1,150,06/04/19,"85 6th St, Boston, MA 02215"
210116,Bose SoundSport Headphones,1,99.99,06/13/19,"65 Elm St, San Francisco, CA 94016"
210117,Bose SoundSport Headphones,1,99.99,06/25/19,"371 9th St, New York City, NY 10001"
210118,Bose SoundSport Headphones,1,99.99,06/23/19,"208 1st St, San Francisco, CA 94016"
210119,Wired Headphones,2,11.99,06/24/19,"800 River St, Los Angeles, CA 90001"
210120,AA Batteries (4-pack),1,3.84,06/28/19,"316 Sunset St, Dallas, TX 75001"
210121,Wired Headphones,1,11.99,06/10/19,"330 Lake St, Boston, MA 02215"
210122,AA Batteries (4-pack),1,3.84,06/27/19,"448 Jefferson St, Dallas, TX 75001"
210123,AAA Batteries (4-pack),1,2.99,06/01/19,"194 12th St, San Francisco, CA 94016"
210124,Wired Headphones,1,11.99,06/13/19,"256 Washington St, Portland, ME 04101"
210125,Apple Airpods Headphones,1,150,06/01/19,"889 Sunset St, Boston, MA 02215"
210126,20in Monitor,1,109.99,06/21/19,"803 Pine St, Los Angeles, CA 90001"
210127,AA Batteries (4-pack),1,3.84,06/15/19,"592 Jackson St, San Francisco, CA 94016"
210128,Lightning Charging Cable,1,14.95,06/08/19,"880 Jackson St, New York City, NY 10001"
210129,USB-C Charging Cable,1,11.95,06/11/19,"36 6th St, Atlanta, GA 30301"
210130,AAA Batteries (4-pack),5,2.99,06/11/19,"714 Lincoln St, San Francisco, CA 94016"
210131,AA Batteries (4-pack),1,3.84,06/29/19,"653 Maple St, San Francisco, CA 94016"
210132,Apple Airpods Headphones,2,150,06/18/19,"127 5th St, San Francisco, CA 94016"
210133,AA Batteries (4-pack),2,3.84,06/26/19,"712 Park St, Seattle, WA 98101"
210134,AA Batteries (4-pack),1,3.84,06/17/19,"362 Chestnut St, Portland, OR 97035"
210135,Wired Headphones,2,11.99,06/26/19,"557 Dogwood St, San Francisco, CA 94016"
210136,Wired Headphones,1,11.99,06/12/19,"554 Dogwood St, Dallas, TX 75001"
210137,AA Batteries (4-pack),1,3.84,06/18/19,"479 2nd St, Los Angeles, CA 90001"
210138,27in 4K Gaming Monitor,1,389.99,06/25/19,"445 Wilson St, San Francisco, CA 94016"
210139,AA Batteries (4-pack),1,3.84,06/02/19,"572 Elm St, Boston, MA 02215"
210140,AA Batteries (4-pack),1,3.84,06/18/19,"746 Lincoln St, Los Angeles, CA 90001"
210141,Bose SoundSport Headphones,1,99.99,06/15/19,"6 Lake St, Los Angeles, CA 90001"
210142,Flatscreen TV,1,300,06/24/19,"669 7th St, San Francisco, CA 94016"
210143,Bose SoundSport Headphones,1,99.99,06/25/19,"777 Ridge St, Atlanta, GA 30301"
210144,27in 4K Gaming Monitor,1,389.99,06/17/19,"255 5th St, Portland, OR 97035"
210144,AA Batteries (4-pack),1,3.84,06/17/19,"255 5th St, Portland, OR 97035"
210145,20in Monitor,1,109.99,06/28/19,"860 Washington St, Atlanta, GA 30301"
210146,AA Batteries (4-pack),1,3.84,06/25/19,"199 7th St, San Francisco, CA 94016"
210147,Bose SoundSport Headphones,1,99.99,06/12/19,"144 Maple St, Austin, TX 73301"
210148,20in Monitor,1,109.99,06/16/19,"710 Washington St, Atlanta, GA 30301"
210148,Wired Headphones,1,11.99,06/16/19,"710 Washington St, Atlanta, GA 30301"
210149,USB-C Charging Cable,1,11.95,06/14/19,"978 Walnut St, Atlanta, GA 30301"
210150,27in FHD Monitor,1,149.99,06/11/19,"149 Pine St, San Francisco, CA 94016"
210151,USB-C Charging Cable,1,11.95,06/10/19,"655 1st St, Los Angeles, CA 90001"
210152,AAA Batteries (4-pack),2,2.99,06/20/19,"937 10th St, Portland, OR 97035"
210153,Lightning Charging Cable,2,14.95,06/09/19,"305 Cherry St, New York City, NY 10001"
210154,iPhone,1,700,06/02/19,"273 Madison St, New York City, NY 10001"
210155,AAA Batteries (4-pack),1,2.99,06/08/19,"636 West St, New York City, NY 10001"
210156,USB-C Charging Cable,1,11.95,06/02/19,"333 13th St, Los Angeles, CA 90001"
210157,AA Batteries (4-pack),1,3.84,06/20/19,"697 West St, San Francisco, CA 94016"
210158,27in 4K Gaming Monitor,1,389.99,06/12/19,"65 Hill St, San Francisco, CA 94016"
210159,Wired Headphones,1,11.99,06/12/19,"488 Johnson St, Dallas, TX 75001"
210160,Macbook Pro Laptop,1,1700,06/18/19,"711 Ridge St, New York City, NY 10001"
210161,Apple Airpods Headphones,1,150,06/27/19,"549 5th St, Boston, MA 02215"
210162,Macbook Pro Laptop,1,1700,06/20/19,"237 Maple St, Seattle, WA 98101"
210163,USB-C Charging Cable,1,11.95,06/16/19,"584 Meadow St, San Francisco, CA 94016"
210164,AAA Batteries (4-pack),1,2.99,06/06/19,"861 Walnut St, Portland, OR 97035"
210165,27in FHD Monitor,1,149.99,06/18/19,"569 River St, Los Angeles, CA 90001"
210166,Bose SoundSport Headphones,1,99.99,06/21/19,"883 Church St, Austin, TX 73301"
210167,Apple Airpods Headphones,1,150,06/23/19,"433 13th St, Dallas, TX 75001"
210168,USB-C Charging Cable,1,11.95,06/09/19,"690 West St, Seattle, WA 98101"
210169,AA Batteries (4-pack),1,3.84,06/26/19,"890 7th St, San Francisco, CA 94016"
210170,Vareebadd Phone,1,400,06/05/19,"405 Pine St, Seattle, WA 98101"
210171,Google Phone,1,600,06/30/19,"503 Dogwood St, New York City, NY 10001"
210172,USB-C Charging Cable,1,11.95,06/15/19,"661 Ridge St, New York City, NY 10001"
210173,20in Monitor,1,109.99,06/29/19,"240 Sunset St, Boston, MA 02215"
210174,27in FHD Monitor,1,149.99,06/05/19,"971 Madison St, San Francisco, CA 94016"
210175,AAA Batteries (4-pack),1,2.99,06/26/19,"945 Lincoln St, Austin, TX 73301"
210176,Google Phone,1,600,06/28/19,"98 Wilson St, Los Angeles, CA 90001"
210177,Wired Headphones,1,11.99,06/26/19,"831 Madison St, Los Angeles, CA 90001"
210178,34in Ultrawide Monitor,1,379.99,06/14/19,"2 Lake St, Boston, MA 02215"
210179,Google Phone,1,600,06/07/19,"143 Willow St, Boston, MA 02215"
210180,27in FHD Monitor,1,149.99,06/18/19,"227 Forest St, New York City, NY 10001"
210181,iPhone,1,700,06/01/19,"236 Madison St, Dallas, TX 75001"
210182,AA Batteries (4-pack),1,3.84,06/20/19,"396 Walnut St, Portland, OR 97035"
210183,AAA Batteries (4-pack),2,2.99,06/09/19,"201 Lake St, Boston, MA 02215"
210184,Wired Headphones,1,11.99,06/27/19,"551 Madison St, San Francisco, CA 94016"
210185,iPhone,1,700,06/27/19,"338 Meadow St, Portland, OR 97035"
210186,USB-C Charging Cable,1,11.95,06/04/19,"197 11th St, San Francisco, CA 94016"
210187,Lightning Charging Cable,2,14.95,06/28/19,"444 Lincoln St, Boston, MA 02215"
210188,AAA Batteries (4-pack),1,2.99,06/11/19,"462 Meadow St, Boston, MA 02215"
210189,iPhone,1,700,06/03/19,"430 Wilson St, New York City, NY 10001"
210190,34in Ultrawide Monitor,1,379.99,06/14/19,"475 Sunset St, Los Angeles, CA 90001"
210191,Flatscreen TV,1,300,06/27/19,"90 Hickory St, Atlanta, GA 30301"
210192,Apple Airpods Headphones,1,150,06/28/19,"114 Lincoln St, Dallas, TX 75001"
210193,34in Ultrawide Monitor,1,379.99,06/05/19,"902 Maple St, New York City, NY 10001"
210194,USB-C Charging Cable,1,11.95,06/30/19,"518 Chestnut St, Los Angeles, CA 90001"
210195,Apple Airpods Headphones,1,150,06/26/19,"343 Adams St, Dallas, TX 75001"
210196,AAA Batteries (4-pack),1,2.99,06/28/19,"505 Cherry St, Seattle, WA 98101"
210197,LG Dryer,1,600,06/11/19,"187 8th St, San Francisco, CA 94016"
210198,27in 4K Gaming Monitor,1,389.99,06/20/19,"437 Lakeview St, Seattle, WA 98101"
210199,Google Phone,1,600,06/10/19,"682 Madison St, San Francisco, CA 94016"
210200,34in Ultrawide Monitor,1,379.99,06/14/19,"688 Lincoln St, Dallas, TX 75001"
210201,Bose SoundSport Headphones,2,99.99,06/18/19,"135 14th St, Austin, TX 73301"
210202,Bose SoundSport Headphones,1,99.99,06/28/19,"734 Highland St, Los Angeles, CA 90001"
210203,Bose SoundSport Headphones,1,99.99,06/24/19,"172 Highland St, Atlanta, GA 30301"
210204,Apple Airpods Headphones,1,150,06/29/19,"72 Lake St, New York City, NY 10001"
210205,Flatscreen TV,1,300,06/08/19,"28 13th St, San Francisco, CA 94016"
210206,Wired Headphones,1,11.99,06/07/19,"994 Walnut St, Atlanta, GA 30301"
210207,Google Phone,1,600,06/16/19,"40 11th St, Portland, OR 97035"
210207,USB-C Charging Cable,1,11.95,06/16/19,"40 11th St, Portland, OR 97035"
210208,USB-C Charging Cable,2,11.95,06/02/19,"591 8th St, Dallas, TX 75001"
210209,ThinkPad Laptop,1,999.99,06/09/19,"322 11th St, San Francisco, CA 94016"
210210,LG Washing Machine,1,600,06/26/19,"948 Maple St, Boston, MA 02215"
210211,AA Batteries (4-pack),1,3.84,06/20/19,"358 Park St, Austin, TX 73301"
210212,AA Batteries (4-pack),1,3.84,06/29/19,"715 11th St, Los Angeles, CA 90001"
210213,Bose SoundSport Headphones,1,99.99,06/05/19,"936 Maple St, Los Angeles, CA 90001"
210214,27in FHD Monitor,1,149.99,06/18/19,"847 9th St, Los Angeles, CA 90001"
210215,AAA Batteries (4-pack),1,2.99,06/28/19,"106 North St, Atlanta, GA 30301"
210216,AAA Batteries (4-pack),1,2.99,06/14/19,"445 Highland St, Atlanta, GA 30301"
