Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
248293,Macbook Pro Laptop,1,1700,09/02/19,"967 4th St, New York City, NY 10001"
248294,Macbook Pro Laptop,1,1700,09/07/19,"165 North St, Portland, OR 97035"
248295,Macbook Pro Laptop,1,1700,09/26/19,"999 North St, San Francisco, CA 94016"
248296,AA Batteries (4-pack),1,3.84,09/17/19,"342 Hill St, Boston, MA 02215"
248297,AAA Batteries (4-pack),2,2.99,09/08/19,"358 Willow St, San Francisco, CA 94016"
248298,AA Batteries (4-pack),1,3.84,09/20/19,"278 North St, Atlanta, GA 30301"
248299,Lightning Charging Cable,1,14.95,09/22/19,"72 7th St, Portland, OR 97035"
248300,AAA Batteries (4-pack),1,2.99,09/01/19,"160 7th St, Boston, MA 02215"
248301,AAA Batteries (4-pack),2,2.99,09/05/19,"465 7th St, New York City, NY 10001"
248302,27in 4K Gaming Monitor,1,389.99,09/08/19,"787 Hickory St, Boston, MA 02215"
248303,20in Monitor,1,109.99,09/17/19,"3 Hickory St, Dallas, TX 75001"
248304,AAA Batteries (4-pack),1,2.99,09/21/19,"445 Walnut St, Atlanta, GA 30301"
248305,Lightning Charging Cable,1,14.95,09/01/19,"334 14th St, Boston, MA 02215"
248306,USB-C Charging Cable,1,11.95,09/15/19,"38 2nd St, New York City, NY 10001"
248307,Wired Headphones,1,11.99,09/04/19,"262 4th St, San Francisco, CA 94016"
248308,27in 4K Gaming Monitor,1,389.99,09/12/19,"783 Lake St, Los Angeles, CA 90001"
248309,iPhone,1,700,09/07/19,"137 1st St, Seattle, WA 98101"
248310,iPhone,1,700,09/05/19,"201 Spruce St, Austin, TX 73301"
248311,AA Batteries (4-pack),1,3.84,09/21/19,"532 12th St, Los Angeles, CA 90001"
248312,USB-C Charging Cable,1,11.95,09/14/19,"613 Madison St, New York City, NY 10001"
248313,Lightning Charging Cable,1,14.95,09/25/19,"212 Church St, Los Angeles, CA 90001"
248314,Wired Headphones,1,11.99,09/20/19,"349 12th St, Atlanta, GA 30301"
248315,Wired Headphones,1,11.99,09/13/19,"157 Madison St, San Francisco, CA 94016"
248316,Lightning Charging Cable,1,14.95,09/15/19,"479 Park St, San Francisco, CA 94016"
248317,AAA Batteries (4-pack),1,2.99,09/17/19,"237 Spruce St, Portland, ME 04101"
248318,Google Phone,1,600,09/24/19,"165 Hill St, Austin, TX 73301"
248319,AAA Batteries (4-pack),3,2.99,09/03/19,"389 4th St, Seattle, WA 98101"
248320,Apple Airpods Headphones,1,150,09/10/19,"343 Lakeview St, Atlanta, GA 30301"
248321,Bose SoundSport Headphones,1,99.99,09/08/19,"351 Highland St, Seattle, WA 98101"
248322,AA Batteries (4-pack),2,3.84,09/13/19,"279 Hill St, San Francisco, CA 94016"
248323,Google Phone,1,600,09/30/19,"725 10th St, Portland, OR 97035"
248323,Bose SoundSport Headphones,1,99.99,09/30/19,"725 10th St, Portland, OR 97035"
248324,20in Monitor,1,109.99,09/12/19,"728 Hickory St, Dallas, TX 75001"
248325,Lightning Charging Cable,1,14.95,09/14/19,"859 9th St, San Francisco, CA 94016"
248326,Apple Airpods Headphones,1,150,09/18/19,"283 2nd St, New York City, NY 10001"
248327,34in Ultrawide Monitor,1,379.99,09/14/19,"52 13th St, San Francisco, CA 94016"
248328,Apple Airpods Headphones,1,150,09/26/19,"191 Willow St, San Francisco, CA 94016"
248329,Vareebadd Phone,1,400,09/02/19,"472 11th St, Austin, TX 73301"
248329,Wired Headphones,1,11.99,09/02/19,"472 11th St, Austin, TX 73301"
248330,AAA Batteries (4-pack),1,2.99,09/12/19,"862 Cedar St, Seattle, WA 98101"
248331,iPhone,1,700,09/02/19,"642 2nd St, San Francisco, CA 94016"
248331,Lightning Charging Cable,1,14.95,09/02/19,"642 2nd St, San Francisco, CA 94016"
248331,Apple Airpods Headphones,1,150,09/02/19,"642 2nd St, San Francisco, CA 94016"
248332,Apple Airpods Headphones,1,150,09/08/19,"57 South St, Seattle, WA 98101"
248333,Flatscreen TV,1,300,09/05/19,"622 Lakeview St, Los Angeles, CA 90001"
248334,Lightning Charging Cable,1,14.95,09/17/19,"847 Park St, Atlanta, GA 30301"
248335,Apple Airpods Headphones,1,150,09/17/19,"791 South St, New York City, NY 10001"
248336,Apple Airpods Headphones,1,150,09/27/19,"47 Willow St, Atlanta, GA 30301"
248337,AA Batteries (4-pack),1,3.84,09/08/19,"739 Cedar St, Portland, OR 97035"
248338,USB-C Charging Cable,1,11.95,09/16/19,"811 12th St, Boston, MA 02215"
248339,Bose SoundSport Headphones,1,99.99,09/08/19,"723 North St, San Francisco, CA 94016"
248340,AAA Batteries (4-pack),1,2.99,09/13/19,"896 12th St, Seattle, WA 98101"
,,,,,
248341,USB-C Charging Cable,1,11.95,09/18/19,"755 5th St, Los Angeles, CA 90001"
248342,Apple Airpods Headphones,1,150,09/11/19,"922 Elm St, New York City, NY 10001"
248343,USB-C Charging Cable,1,11.95,09/24/19,"732 Spruce St, Atlanta, GA 30301"
248344,Wired Headphones,1,11.99,09/29/19,"749 Center St, New York City, NY 10001"
248345,USB-C Charging Cable,1,11.95,09/30/19,"853 2nd St, Atlanta, GA 30301"
248346,Lightning Charging Cable,1,14.95,09/06/19,"855 Chestnut St, Los Angeles, CA 90001"
248347,AA Batteries (4-pack),1,3.84,09/19/19,"187 8th St, New York City, NY 10001"
248348,AA Batteries (4-pack),1,3.84,09/25/19,"649 North St, San Francisco, CA 94016"
248349,Bose SoundSport Headphones,1,99.99,09/05/19,"722 12th St, Boston, MA 02215"
248350,iPhone,1,700,09/30/19,"717 12th St, Los Angeles, CA 90001"
248351,27in 4K Gaming Monitor,1,389.99,09/17/19,"853 Jackson St, New York City, NY 10001"
248352,Macbook Pro Laptop,1,1700,09/18/19,"987 Chestnut St, New York City, NY 10001"
248353,Wired Headphones,1,11.99,09/11/19,"965 7th St, Atlanta, GA 30301"
248354,Macbook Pro Laptop,1,1700,09/21/19,"514 11th St, Atlanta, GA 30301"
248355,Apple Airpods Headphones,1,150,09/23/19,"647 Hickory St, New York City, NY 10001"
248356,USB-C Charging Cable,2,11.95,09/21/19,"41 Main St, San Francisco, CA 94016"
248357,Lightning Charging Cable,1,14.95,09/27/19,"7 13th St, Atlanta, GA 30301"
248358,USB-C Charging Cable,1,11.95,09/18/19,"380 Park St, Portland, ME 04101"
248359,Apple Airpods Headphones,1,150,09/27/19,"176 Jefferson St, San Francisco, CA 94016"
248360,Bose SoundSport Headphones,2,99.99,09/01/19,"872 North St, San Francisco, CA 94016"
248361,Wired Headphones,1,11.99,09/01/19,"872 Lake St, San Francisco, CA 94016"
248362,Apple Airpods Headphones,1,150,09/26/19,"620 10th St, New York City, NY 10001"
248363,34in Ultrawide Monitor,1,379.99,09/29/19,"182 Maple St, Los Angeles, CA 90001"
248364,27in FHD Monitor,1,149.99,09/13/19,"535 7th St, New York City, NY 10001"
248365,Google Phone,1,600,09/04/19,"930 Forest St, Dallas, TX 75001"
248366,Bose SoundSport Headphones,1,99.99,09/29/19,"158 Lake St, San Francisco, CA 94016"
248367,iPhone,1,700,09/29/19,"31 Madison St, Atlanta, GA 30301"
248368,AAA Batteries (4-pack),3,2.99,09/19/19,"552 Hickory St, San Francisco, CA 94016"
248369,USB-C Charging Cable,1,11.95,09/02/19,"377 Hill St, Los Angeles, CA 90001"
248370,34in Ultrawide Monitor,1,379.99,09/07/19,"825 Lincoln St, Seattle, WA 98101"
248371,Wired Headphones,1,11.99,09/14/19,"378 10th St, Boston, MA 02215"
248372,Lightning Charging Cable,1,14.95,09/09/19,"906 1st St, Atlanta, GA 30301"
248373,USB-C Charging Cable,1,11.95,09/02/19,"590 Jackson St, New York City, NY 10001"
248374,AA Batteries (4-pack),1,3.84,09/20/19,"674 Elm St, San Francisco, CA 94016"
248375,AA Batteries (4-pack),2,3.84,09/03/19,"875 Wilson St, Boston, MA 02215"
248376,20in Monitor,1,109.99,09/22/19,"982 Adams St, San Francisco, CA 94016"
248377,USB-C Charging Cable,1,11.95,09/13/19,"965 Center St, Los Angeles, CA 90001"
248378,Lightning Charging Cable,1,14.95,09/12/19,"662 Walnut St, Los Angeles, CA 90001"
248379,AAA Batteries (4-pack),1,2.99,09/29/19,"244 2nd St, Portland, ME 04101"
248380,AAA Batteries (4-pack),1,2.99,09/28/19,"937 Ridge St, New York City, NY 10001"
248381,Bose SoundSport Headphones,1,99.99,09/29/19,"511 Chestnut St, San Francisco, CA 94016"
248381,34in Ultrawide Monitor,1,379.99,09/29/19,"511 Chestnut St, San Francisco, CA 94016"
248382,AAA Batteries (4-pack),1,2.99,09/10/19,"383 Meadow St, San Francisco, CA 94016"
248383,Wired Headphones,1,11.99,09/14/19,"854 Ridge St, Boston, MA 02215"
248384,20in Monitor,1,109.99,09/17/19,"202 9th St, San Francisco, CA 94016"
248385,AAA Batteries (4-pack),1,2.99,09/10/19,"488 Lakeview St, San Francisco, CA 94016"
248386,Wired Headphones,1,11.99,09/06/19,"771 Hill St, New York City, NY 10001"
248387,AAA Batteries (4-pack),1,2.99,09/02/19,"534 13th St, Los Angeles, CA 90001"
248388,Lightning Charging Cable,1,14.95,09/02/19,"508 Chestnut St, Los Angeles, CA 90001"
248389,LG Dryer,1,600,09/14/19,"850 5th St, San Francisco, CA 94016"
248390,Lightning Charging Cable,1,14.95,09/26/19,"181 12th St, Portland, OR 97035"
248391,Bose SoundSport Headphones,1,99.99,09/07/19,"159 1st St, San Francisco, CA 94016"
248392,Lightning Charging Cable,1,14.95,09/23/19,"492 Hickory St, Boston, MA 02215"
248393,Lightning Charging Cable,1,14.95,09/25/19,"406 Jackson St, Seattle, WA 98101"
248394,Lightning Charging Cable,3,14.95,09/17/19,"520 11th St, Dallas, TX 75001"
248395,Vareebadd Phone,1,400,09/20/19,"872 Pine St, New York City, NY 10001"
248396,Macbook Pro Laptop,1,1700,09/11/19,"284 Madison St, New York City, NY 10001"
248397,Wired Headphones,1,11.99,09/27/19,"691 South St, New York City, NY 10001"
248398,USB-C Charging Cable,1,11.95,09/01/19,"259 4th St, San Francisco, CA 94016"
248399,AA Batteries (4-pack),2,3.84,09/28/19,"512 Spruce St, New York City, NY 10001"
248400,Apple Airpods Headphones,1,150,09/22/19,"335 Sunset St, Austin, TX 73301"
248401,27in FHD Monitor,1,149.99,09/01/19,"514 6th St, Seattle, WA 98101"
248402,Lightning Charging Cable,1,14.95,09/18/19,"756 Sunset St, Atlanta, GA 30301"
248403,Wired Headphones,2,11.99,09/21/19,"972 Main St, San Francisco, CA 94016"
248404,AA Batteries (4-pack),1,3.84,09/17/19,"9 South St, Dallas, TX 75001"
248405,AA Batteries (4-pack),1,3.84,09/05/19,"337 Adams St, New York City, NY 10001"
248406,34in Ultrawide Monitor,1,379.99,09/05/19,"631 Highland St, Los Angeles, CA 90001"
248407,iPhone,1,700,09/22/19,"18 Park St, Seattle, WA 98101"
248407,Lightning Charging Cable,1,14.95,09/22/19,"18 Park St, Seattle, WA 98101"
248407,Apple Airpods Headphones,1,150,09/22/19,"18 Park St, Seattle, WA 98101"
248408,AAA Batteries (4-pack),1,2.99,09/17/19,"412 Meadow St, Boston, MA 02215"
248409,USB-C Charging Cable,1,11.95,09/08/19,"925 6th St, Austin, TX 73301"
248410,Wired Headphones,1,11.99,09/20/19,"340 Madison St, Austin, TX 73301"
248411,Flatscreen TV,1,300,09/26/19,"112 13th St, Boston, MA 02215"
248412,Apple Airpods Headphones,1,150,09/03/19,"155 Highland St, Portland, OR 97035"
248413,Macbook Pro Laptop,1,1700,09/07/19,"633 West St, Atlanta, GA 30301"
248414,AA Batteries (4-pack),1,3.84,09/05/19,"607 5th St, Portland, OR 97035"
248415,Lightning Charging Cable,1,14.95,09/25/19,"893 Forest St, New York City, NY 10001"
248416,Lightning Charging Cable,1,14.95,09/06/19,"183 Lakeview St, Atlanta, GA 30301"
248417,Bose SoundSport Headphones,1,99.99,09/27/19,"766 River St, Dallas, TX 75001"
248418,Bose SoundSport Headphones,1,99.99,09/05/19,"810 Walnut St, San Francisco, CA 94016"
248419,USB-C Charging Cable,1,11.95,09/01/19,"286 South St, New York City, NY 10001"
248420,Flatscreen TV,1,300,09/10/19,"157 Ridge St, Portland, OR 97035"
248421,Wired Headphones,1,11.99,09/18/19,"866 14th St, Seattle, WA 98101"
248422,Apple Airpods Headphones,1,150,09/09/19,"461 6th St, San Francisco, CA 94016"
248423,Bose SoundSport Headphones,1,99.99,09/08/19,"955 Lake St, Seattle, WA 98101"
248424,Lightning Charging Cable,1,14.95,09/17/19,"241 Cedar St, Seattle, WA 98101"
248425,Wired Headphones,1,11.99,09/16/19,"786 Hickory St, New York City, NY 10001"
248426,USB-C Charging Cable,2,11.95,09/12/19,"975 Lincoln St, Los Angeles, CA 90001"
248427,Wired Headphones,2,11.99,09/17/19,"784 5th St, San Francisco, CA 94016"
248428,20in Monitor,1,109.99,09/16/19,"328 Meadow St, San Francisco, CA 94016"
248429,Bose SoundSport Headphones,1,99.99,09/15/19,"945 River St, Seattle, WA 98101"
248430,Apple Airpods Headphones,1,150,09/01/19,"473 Church St, New York City, NY 10001"
248430,Lightning Charging Cable,1,14.95,09/01/19,"473 Church St, New York City, NY 10001"
248431,Lightning Charging Cable,1,14.95,09/19/19,"675 Lincoln St, Boston, MA 02215"
248432,Bose SoundSport Headphones,1,99.99,09/26/19,"236 Spruce St, Los Angeles, CA 90001"
248433,Apple Airpods Headphones,1,150,09/15/19,"981 2nd St, Boston, MA 02215"
248434,Apple Airpods Headphones,1,150,09/26/19,"42 Church St, Boston, MA 02215"
248435,Macbook Pro Laptop,1,1700,09/14/19,"254 Forest St, Los Angeles, CA 90001"
248436,USB-C Charging Cable,1,11.95,09/15/19,"305 Forest St, San Francisco, CA 94016"
248437,Vareebadd Phone,1,400,09/11/19,"691 Lakeview St, San Francisco, CA 94016"
248438,27in 4K Gaming Monitor,1,389.99,09/10/19,"837 Sunset St, Portland, OR 97035"
248439,Wired Headphones,1,11.99,09/09/19,"647 Sunset St, Boston, MA 02215"
248440,AAA Batteries (4-pack),1,2.99,09/14/19,"341 2nd St, Seattle, WA 98101"
248441,27in 4K Gaming Monitor,1,389.99,09/01/19,"102 Wilson St, Atlanta, GA 30301"
248442,Wired Headphones,1,11.99,09/01/19,"187 Hickory St, Los Angeles, CA 90001"
248443,Macbook Pro Laptop,1,1700,09/14/19,"158 Willow St, Boston, MA 02215"
