Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
278820,USB-C Charging Cable,2,11.95,11/17/19,"882 Walnut St, Portland, OR 97035"
278821,USB-C Charging Cable,1,11.95,11/25/19,"327 13th St, Dallas, TX 75001"
278822,Bose SoundSport Headphones,1,99.99,11/20/19,"816 Park St, Atlanta, GA 30301"
278823,AA Batteries (4-pack),1,3.84,11/29/19,"234 9th St, Boston, MA 02215"
278824,27in FHD Monitor,1,149.99,11/08/19,"677 Johnson St, Portland, OR 97035"
278825,Bose SoundSport Headphones,1,99.99,11/02/19,"928 Wilson St, San Francisco, CA 94016"
278826,20in Monitor,1,109.99,11/26/19,"532 Cedar St, Austin, TX 73301"
278827,Apple Airpods Headphones,1,150,11/01/19,"305 Highland St, San Francisco, CA 94016"
278828,34in Ultrawide Monitor,1,379.99,11/12/19,"470 13th St, San Francisco, CA 94016"
278829,iPhone,1,700,11/20/19,"977 Johnson St, Los Angeles, CA 90001"
278830,USB-C Charging Cable,1,11.95,11/04/19,"651 Hill St, Boston, MA 02215"
278831,Bose SoundSport Headphones,1,99.99,11/11/19,"607 8th St, Los Angeles, CA 90001"
278832,Vareebadd Phone,1,400,11/10/19,"783 12th St, San Francisco, CA 94016"
278833,iPhone,1,700,11/04/19,"700 Pine St, San Francisco, CA 94016"
278833,Lightning Charging Cable,2,14.95,11/04/19,"700 Pine St, San Francisco, CA 94016"
278834,Wired Headphones,1,11.99,11/07/19,"792 9th St, Los Angeles, CA 90001"
278835,AAA Batteries (4-pack),1,2.99,11/13/19,"302 Highland St, San Francisco, CA 94016"
278836,Wired Headphones,1,11.99,11/26/19,"989 12th St, New York City, NY 10001"
278837,AA Batteries (4-pack),1,3.84,11/10/19,"349 9th St, San Francisco, CA 94016"
278838,Flatscreen TV,1,300,11/12/19,"835 Main St, San Francisco, CA 94016"
278839,Lightning Charging Cable,1,14.95,11/23/19,"614 Church St, San Francisco, CA 94016"
278840,Bose SoundSport Headphones,1,99.99,11/23/19,"490 Walnut St, Los Angeles, CA 90001"
278840,27in FHD Monitor,1,149.99,11/23/19,"490 Walnut St, Los Angeles, CA 90001"
278841,USB-C Charging Cable,1,11.95,11/28/19,"847 Dogwood St, San Francisco, CA 94016"
278842,AA Batteries (4-pack),1,3.84,11/06/19,"487 Lincoln St, New York City, NY 10001"
278843,USB-C Charging Cable,1,11.95,11/07/19,"435 Hill St, Portland, ME 04101"
278844,20in Monitor,1,109.99,11/24/19,"944 Madison St, Los Angeles, CA 90001"
278845,Lightning Charging Cable,1,14.95,11/09/19,"497 6th St, Boston, MA 02215"
278846,Lightning Charging Cable,1,14.95,11/25/19,"84 1st St, Los Angeles, CA 90001"
278847,34in Ultrawide Monitor,1,379.99,11/12/19,"903 Madison St, Boston, MA 02215"
278848,Flatscreen TV,1,300,11/23/19,"140 West St, Austin, TX 73301"
278849,AAA Batteries (4-pack),1,2.99,11/16/19,"984 Washington St, Seattle, WA 98101"
278850,USB-C Charging Cable,1,11.95,11/21/19,"555 Cherry St, San Francisco, CA 94016"
278851,Apple Airpods Headphones,1,150,11/08/19,"687 Maple St, Los Angeles, CA 90001"
278852,AAA Batteries (4-pack),1,2.99,11/12/19,"998 Hill St, Seattle, WA 98101"
278853,AAA Batteries (4-pack),1,2.99,11/20/19,"591 Washington St, San Francisco, CA 94016"
278854,27in 4K Gaming Monitor,1,389.99,11/04/19,"952 Dogwood St, Portland, OR 97035"
278855,AA Batteries (4-pack),1,3.84,11/21/19,"193 Maple St, New York City, NY 10001"
278856,Apple Airpods Headphones,1,150,11/10/19,"788 North St, New York City, NY 10001"
278857,USB-C Charging Cable,1,11.95,11/30/19,"150 Wilson St, Los Angeles, CA 90001"
278857,AAA Batteries (4-pack),2,2.99,11/30/19,"150 Wilson St, Los Angeles, CA 90001"
278858,USB-C Charging Cable,1,11.95,11/16/19,"690 Spruce St, San Francisco, CA 94016"
278859,27in FHD Monitor,1,149.99,11/21/19,"30 West St, Dallas, TX 75001"
,,,,,
278860,Wired Headphones,2,11.99,11/22/19,"389 Madison St, Boston, MA 02215"
278861,AA Batteries (4-pack),2,3.84,11/24/19,"485 Jefferson St, New York City, NY 10001"
278862,Wired Headphones,1,11.99,11/04/19,"351 Spruce St, Portland, ME 04101"
278863,Wired Headphones,1,11.99,11/21/19,"511 10th St, Los Angeles, CA 90001"
278864,Apple Airpods Headphones,1,150,11/09/19,"67 Meadow St, San Francisco, CA 94016"
278865,27in 4K Gaming Monitor,1,389.99,11/14/19,"518 Center St, New York City, NY 10001"
278866,USB-C Charging Cable,1,11.95,11/12/19,"755 2nd St, San Francisco, CA 94016"
278867,Apple Airpods Headphones,1,150,11/13/19,"249 Madison St, Atlanta, GA 30301"
278868,Wired Headphones,1,11.99,11/12/19,"614 Maple St, New York City, NY 10001"
278869,Lightning Charging Cable,1,14.95,11/22/19,"164 North St, Dallas, TX 75001"
278870,Bose SoundSport Headphones,1,99.99,11/29/19,"921 Meadow St, Seattle, WA 98101"
278871,34in Ultrawide Monitor,1,379.99,11/22/19,"95 Willow St, Dallas, TX 75001"
278872,iPhone,1,700,11/02/19,"916 North St, Portland, OR 97035"
278873,Lightning Charging Cable,1,14.95,11/28/19,"206 Willow St, Portland, OR 97035"
278874,Lightning Charging Cable,1,14.95,11/13/19,"828 Spruce St, Austin, TX 73301"
278875,USB-C Charging Cable,1,11.95,11/26/19,"832 Sunset St, Los Angeles, CA 90001"
278876,Bose SoundSport Headphones,1,99.99,11/27/19,"174 Main St, Portland, OR 97035"
278877,34in Ultrawide Monitor,1,379.99,11/24/19,"684 Madison St, Atlanta, GA 30301"
278878,AAA Batteries (4-pack),1,2.99,11/07/19,"515 1st St, New York City, NY 10001"
278879,27in 4K Gaming Monitor,1,389.99,11/21/19,"738 6th St, San Francisco, CA 94016"
278880,Apple Airpods Headphones,1,150,11/16/19,"531 Ridge St, San Francisco, CA 94016"
278881,20in Monitor,1,109.99,11/22/19,"695 Jefferson St, New York City, NY 10001"
278882,Bose SoundSport Headphones,1,99.99,11/15/19,"469 8th St, San Francisco, CA 94016"
278883,Wired Headphones,2,11.99,11/28/19,"153 Washington St, San Francisco, CA 94016"
278884,Flatscreen TV,1,300,11/09/19,"288 Washington St, Portland, OR 97035"
278885,34in Ultrawide Monitor,1,379.99,11/12/19,"129 Ridge St, Austin, TX 73301"
278886,USB-C Charging Cable,1,11.95,11/17/19,"315 Elm St, San Francisco, CA 94016"
278887,AA Batteries (4-pack),1,3.84,11/18/19,"281 1st St, Atlanta, GA 30301"
278888,AA Batteries (4-pack),1,3.84,11/24/19,"447 Cherry St, Los Angeles, CA 90001"
278889,USB-C Charging Cable,1,11.95,11/30/19,"171 13th St, Los Angeles, CA 90001"
278890,Apple Airpods Headphones,1,150,11/26/19,"673 West St, Seattle, WA 98101"
278891,Flatscreen TV,1,300,11/04/19,"116 5th St, San Francisco, CA 94016"
278892,USB-C Charging Cable,1,11.95,11/08/19,"214 North St, Dallas, TX 75001"
278893,AA Batteries (4-pack),1,3.84,11/21/19,"39 Church St, Los Angeles, CA 90001"
278894,Bose SoundSport Headphones,1,99.99,11/16/19,"334 Pine St, Dallas, TX 75001"
278895,USB-C Charging Cable,1,11.95,11/25/19,"24 West St, Los Angeles, CA 90001"
278896,AAA Batteries (4-pack),2,2.99,11/13/19,"906 North St, New York City, NY 10001"
278897,27in FHD Monitor,1,149.99,11/21/19,"277 Hill St, San Francisco, CA 94016"
278898,34in Ultrawide Monitor,1,379.99,11/02/19,"938 6th St, Los Angeles, CA 90001"
278899,AA Batteries (4-pack),1,3.84,11/10/19,"328 1st St, Portland, OR 97035"
278900,Bose SoundSport Headphones,1,99.99,11/13/19,"948 North St, Boston, MA 02215"
278901,Lightning Charging Cable,1,14.95,11/26/19,"423 7th St, Los Angeles, CA 90001"
278902,ThinkPad Laptop,1,999.99,11/22/19,"117 4th St, San Francisco, CA 94016"
278903,Google Phone,1,600,11/05/19,"478 Dogwood St, San Francisco, CA 94016"
278904,AAA Batteries (4-pack),1,2.99,11/03/19,"396 Cedar St, Atlanta, GA 30301"
278905,AAA Batteries (4-pack),4,2.99,11/04/19,"458 Meadow St, Portland, OR 97035"
278906,Lightning Charging Cable,1,14.95,11/04/19,"873 Hickory St, Boston, MA 02215"
278907,USB-C Charging Cable,1,11.95,11/09/19,"697 West St, Dallas, TX 75001"
278908,27in 4K Gaming Monitor,1,389.99,11/13/19,"256 Adams St, Seattle, WA 98101"
278909,Lightning Charging Cable,1,14.95,11/10/19,"250 South St, Los Angeles, CA 90001"
278910,USB-C Charging Cable,1,11.95,11/02/19,"42 12th St, Boston, MA 02215"
278911,Macbook Pro Laptop,1,1700,11/24/19,"244 Walnut St, Los Angeles, CA 90001"
278912,AAA Batteries (4-pack),2,2.99,11/08/19,"319 Cherry St, Los Angeles, CA 90001"
278913,Lightning Charging Cable,1,14.95,11/01/19,"868 Elm St, Seattle, WA 98101"
278914,Wired Headphones,1,11.99,11/30/19,"222 Pine St, Boston, MA 02215"
278915,AA Batteries (4-pack),3,3.84,11/11/19,"267 North St, Los Angeles, CA 90001"
278916,Apple Airpods Headphones,1,150,11/24/19,"561 7th St, San Francisco, CA 94016"
278917,Apple Airpods Headphones,1,150,11/19/19,"787 Wilson St, Seattle, WA 98101"
278918,Apple Airpods Headphones,1,150,11/01/19,"325 Pine St, Austin, TX 73301"
278919,Lightning Charging Cable,1,14.95,11/05/19,"378 Ridge St, New York City, NY 10001"
278920,AA Batteries (4-pack),2,3.84,11/18/19,"886 Hill St, Seattle, WA 98101"
278921,Wired Headphones,1,11.99,11/19/19,"427 10th St, Austin, TX 73301"
278922,27in FHD Monitor,1,149.99,11/06/19,"143 10th St, San Francisco, CA 94016"
278923,AA Batteries (4-pack),1,3.84,11/04/19,"898 Chestnut St, Boston, MA 02215"
278924,Google Phone,1,600,11/16/19,"796 12th St, Dallas, TX 75001"
278925,27in 4K Gaming Monitor,1,389.99,11/11/19,"236 2nd St, Los Angeles, CA 90001"
278926,LG Washing Machine,1,600,11/21/19,"772 Maple St, Boston, MA 02215"
278927,Wired Headphones,1,11.99,11/26/19,"919 12th St, Atlanta, GA 30301"
,,,,,
278928,AAA Batteries (4-pack),1,2.99,11/04/19,"380 Willow St, San Francisco, CA 94016"
278929,USB-C Charging Cable,1,11.95,11/23/19,"472 2nd St, San Francisco, CA 94016"
278930,AAA Batteries (4-pack),1,2.99,11/30/19,"352 11th St, San Francisco, CA 94016"
278931,ThinkPad Laptop,1,999.99,11/24/19,"493 Center St, Boston, MA 02215"
278932,AA Batteries (4-pack),2,3.84,11/26/19,"385 4th St, New York City, NY 10001"
278933,USB-C Charging Cable,1,11.95,11/17/19,"611 Lake St, San Francisco, CA 94016"
278934,USB-C Charging Cable,1,11.95,11/13/19,"187 Lakeview St, San Francisco, CA 94016"
278935,AAA Batteries (4-pack),2,2.99,11/13/19,"845 Jackson St, Seattle, WA 98101"
278936,AA Batteries (4-pack),3,3.84,11/04/19,"167 9th St, San Francisco, CA 94016"
278937,Wired Headphones,1,11.99,11/30/19,"968 South St, San Francisco, CA 94016"
278938,ThinkPad Laptop,1,999.99,11/02/19,"198 Maple St, San Francisco, CA 94016"
278939,Apple Airpods Headphones,1,150,11/17/19,"191 14th St, Seattle, WA 98101"
278940,Apple Airpods Headphones,1,150,11/23/19,"140 2nd St, Boston, MA 02215"
278940,AAA Batteries (4-pack),4,2.99,11/23/19,"140 2nd St, Boston, MA 02215"
278941,27in 4K Gaming Monitor,1,389.99,11/09/19,"330 Elm St, New York City, NY 10001"
278942,27in FHD Monitor,1,149.99,11/13/19,"111 Dogwood St, San Francisco, CA 94016"
278943,USB-C Charging Cable,1,11.95,11/04/19,"108 Lake St, Boston, MA 02215"
278944,Google Phone,1,600,11/14/19,"600 Willow St, Portland, OR 97035"
278944,Bose SoundSport Headphones,1,99.99,11/14/19,"600 Willow St, Portland, OR 97035"
278945,Wired Headphones,1,11.99,11/22/19,"602 Johnson St, San Francisco, CA 94016"
278946,iPhone,1,700,11/19/19,"361 9th St, San Francisco, CA 94016"
278946,Lightning Charging Cable,1,14.95,11/19/19,"361 9th St, San Francisco, CA 94016"
278946,Wired Headphones,1,11.99,11/19/19,"361 9th St, San Francisco, CA 94016"
278947,Apple Airpods Headphones,1,150,11/25/19,"322 Madison St, New York City, NY 10001"
278948,ThinkPad Laptop,1,999.99,11/17/19,"464 Chestnut St, Boston, MA 02215"
278949,Lightning Charging Cable,1,14.95,11/02/19,"813 Park St, Los Angeles, CA 90001"
278950,Apple Airpods Headphones,1,150,11/29/19,"260 River St, Boston, MA 02215"
278951,Lightning Charging Cable,1,14.95,11/07/19,"401 13th St, Boston, MA 02215"
278952,AAA Batteries (4-pack),1,2.99,11/17/19,"947 5th St, Atlanta, GA 30301"
278953,AAA Batteries (4-pack),1,2.99,11/11/19,"919 North St, San Francisco, CA 94016"
278954,AA Batteries (4-pack),1,3.84,11/13/19,"536 Forest St, Dallas, TX 75001"
278955,USB-C Charging Cable,1,11.95,11/14/19,"271 Meadow St, Seattle, WA 98101"
278956,AA Batteries (4-pack),1,3.84,11/22/19,"894 Maple St, San Francisco, CA 94016"
278957,USB-C Charging Cable,1,11.95,11/03/19,"740 Forest St, Los Angeles, CA 90001"
278958,Lightning Charging Cable,2,14.95,11/22/19,"106 North St, Los Angeles, CA 90001"
278959,Apple Airpods Headphones,1,150,11/12/19,"206 West St, Los Angeles, CA 90001"
278960,Bose SoundSport Headphones,1,99.99,11/15/19,"386 Church St, Seattle, WA 98101"
278961,AAA Batteries (4-pack),1,2.99,11/21/19,"250 Madison St, Boston, MA 02215"
278962,Vareebadd Phone,1,400,11/01/19,"583 Adams St, Los Angeles, CA 90001"
278963,Bose SoundSport Headphones,1,99.99,11/29/19,"957 South St, San Francisco, CA 94016"
278964,Flatscreen TV,1,300,11/13/19,"200 Madison St, Dallas, TX 75001"
278965,AAA Batteries (4-pack),2,2.99,11/17/19,"744 Main St, San Francisco, CA 94016"
278966,AAA Batteries (4-pack),1,2.99,11/04/19,"188 Jefferson St, Atlanta, GA 30301"
278967,Flatscreen TV,1,300,11/05/19,"803 Wilson St, New York City, NY 10001"
278968,AAA Batteries (4-pack),2,2.99,11/30/19,"923 Maple St, San Francisco, CA 94016"
278969,27in FHD Monitor,1,149.99,11/17/19,"589 13th St, Atlanta, GA 30301"
278970,Google Phone,1,600,11/21/19,"21 14th St, San Francisco, CA 94016"
278970,USB-C Charging Cable,1,11.95,11/21/19,"21 14th St, San Francisco, CA 94016"
278971,27in 4K Gaming Monitor,1,389.99,11/11/19,"868 8th St, Atlanta, GA 30301"
278972,AA Batteries (4-pack),3,3.84,11/11/19,"817 Spruce St, Boston, MA 02215"
278973,27in 4K Gaming Monitor,1,389.99,11/27/19,"808 Walnut St, Boston, MA 02215"
278974,Apple Airpods Headphones,1,150,11/08/19,"81 North St, San Francisco, CA 94016"
278975,Bose SoundSport Headphones,1,99.99,11/19/19,"387 Forest St, Boston, MA 02215"
278976,AAA Batteries (4-pack),1,2.99,11/29/19,"676 Sunset St, Los Angeles, CA 90001"
278977,AAA Batteries (4-pack),2,2.99,11/27/19,"121 5th St, New York City, NY 10001"
278978,USB-C Charging Cable,1,11.95,11/20/19,"13 Cherry St, San Francisco, CA 94016"
278979,AA Batteries (4-pack),1,3.84,11/02/19,"383 River St, Portland, OR 97035"
278980,USB-C Charging Cable,1,11.95,11/29/19,"893 Chestnut St, San Francisco, CA 94016"
278981,Flatscreen TV,1,300,11/02/19,"25 7th St, San Francisco, CA 94016"
278982,AAA Batteries (4-pack),1,2.99,11/01/19,"648 Jackson St, Los Angeles, CA 90001"
278983,ThinkPad Laptop,1,999.99,11/17/19,"392 4th St, Atlanta, GA 30301"
278984,ThinkPad Laptop,1,999.99,11/10/19,"877 Lincoln St, Dallas, TX 75001"
278985,Lightning Charging Cable,1,14.95,11/08/19,"357 10th St, Seattle, WA 98101"
278986,AA Batteries (4-pack),1,3.84,11/12/19,"161 Center St, Boston, MA 02215"
278987,Lightning Charging Cable,1,14.95,11/05/19,"704 11th St, Boston, MA 02215"
278988,USB-C Charging Cable,1,11.95,11/15/19,"589 Elm St, Boston, MA 02215"
278989,Flatscreen TV,1,300,11/09/19,"218 Willow St, San Francisco, CA 94016"
278990,Bose SoundSport Headphones,1,99.99,11/26/19,"50 Cedar St, Los Angeles, CA 90001"
278991,USB-C Charging Cable,1,11.95,11/12/19,"3 South St, New York City, NY 10001"
278992,LG Dryer,1,600,11/13/19,"456 West St, Boston, MA 02215"
278993,Lightning Charging Cable,1,14.95,11/30/19,"403 Chestnut St, New York City, NY 10001"
278994,Flatscreen TV,1,300,11/11/19,"774 Lake St, New York City, NY 10001"
278995,27in FHD Monitor,1,149.99,11/17/19,"828 Walnut St, Seattle, WA 98101"
278996,34in Ultrawide Monitor,1,379.99,11/26/19,"762 Madison St, Portland, OR 97035"
278997,Bose SoundSport Headphones,1,99.99,11/01/19,"821 Elm St, San Francisco, CA 94016"
278998,AA Batteries (4-pack),1,3.84,11/06/19,"85 Walnut St, San Francisco, CA 94016"
278999,Lightning Charging Cable,2,14.95,11/10/19,"90 5th St, Seattle, WA 98101"
279000,ThinkPad Laptop,1,999.99,11/22/19,"83 River St, New York City, NY 10001"
279001,AAA Batteries (4-pack),1,2.99,11/18/19,"569 Highland St, San Francisco, CA 94016"
279002,AA Batteries (4-pack),1,3.84,11/15/19,"122 9th St, Los Angeles, CA 90001"
279003,Apple Airpods Headphones,1,150,11/25/19,"537 12th St, Boston, MA 02215"
279004,Apple Airpods Headphones,1,150,11/30/19,"59 Hill St, New York City, NY 10001"
279005,Lightning Charging Cable,1,14.95,11/16/19,"222 12th St, Boston, MA 02215"
279005,Wired Headphones,1,11.99,11/16/19,"222 12th St, Boston, MA 02215"
279006,Flatscreen TV,1,300,11/30/19,"807 Meadow St, Boston, MA 02215"
279007,Apple Airpods Headphones,1,150,11/08/19,"953 7th St, Seattle, WA 98101"
279008,Apple Airpods Headphones,1,150,11/27/19,"174 Lakeview St, Boston, MA 02215"
279009,USB-C Charging Cable,1,11.95,11/06/19,"546 Washington St, New York City, NY 10001"
279010,Apple Airpods Headphones,1,150,11/18/19,"781 14th St, Boston, MA 02215"
279011,Apple Airpods Headphones,1,150,11/02/19,"973 Cedar St, Atlanta, GA 30301"
279012,AA Batteries (4-pack),1,3.84,11/13/19,"564 Cedar St, Boston, MA 02215"
279013,AAA Batteries (4-pack),1,2.99,11/30/19,"225 2nd St, Seattle, WA 98101"
279014,27in 4K Gaming Monitor,1,389.99,11/04/19,"740 Park St, Seattle, WA 98101"
279015,AAA Batteries (4-pack),1,2.99,11/22/19,"504 Hill St, Boston, MA 02215"
279016,Apple Airpods Headphones,1,150,11/20/19,"564 North St, Atlanta, GA 30301"
279017,AAA Batteries (4-pack),1,2.99,11/15/19,"24 Wilson St, Atlanta, GA 30301"
279018,AAA Batteries (4-pack),1,2.99,11/02/19,"923 Sunset St, Los Angeles, CA 90001"
279019,Wired Headphones,1,11.99,11/05/19,"858 11th St, Atlanta, GA 30301"
279020,34in Ultrawide Monitor,1,379.99,11/28/19,"518 Forest St, Seattle, WA 98101"
279021,Wired Headphones,1,11.99,11/25/19,"715 Lake St, Atlanta, GA 30301"
279022,27in 4K Gaming Monitor,1,389.99,11/26/19,"136 Lakeview St, Los Angeles, CA 90001"
279023,Macbook Pro Laptop,1,1700,11/03/19,"417 Park St, Boston, MA 02215"
279024,Google Phone,1,600,11/01/19,"745 West St, Portland, OR 97035"
279025,27in FHD Monitor,1,149.99,11/01/19,"181 Adams St, Portland, OR 97035"
279026,Macbook Pro Laptop,1,1700,11/25/19,"232 8th St, Boston, MA 02215"
279027,USB-C Charging Cable,1,11.95,11/07/19,"198 River St, Seattle, WA 98101"
279028,USB-C Charging Cable,1,11.95,11/19/19,"466 Dogwood St, Seattle, WA 98101"
279029,USB-C Charging Cable,1,11.95,11/07/19,"602 South St, Seattle, WA 98101"
279030,34in Ultrawide Monitor,1,379.99,11/22/19,"730 4th St, New York City, NY 10001"
279031,USB-C Charging Cable,2,11.95,11/21/19,"650 Main St, San Francisco, CA 94016"
279032,Apple Airpods Headphones,1,150,11/17/19,"741 Willow St, New York City, NY 10001"
279033,Apple Airpods Headphones,1,150,11/15/19,"665 Lake St, San Francisco, CA 94016"
279034,iPhone,1,700,11/30/19,"221 Forest St, Dallas, TX 75001"
279035,iPhone,1,700,11/19/19,"379 Madison St, San Francisco, CA 94016"
279036,20in Monitor,1,109.99,11/18/19,"582 6th St, San Francisco, CA 94016"
279037,Wired Headphones,1,11.99,11/28/19,"165 Cherry St, San Francisco, CA 94016"
279038,Lightning Charging Cable,1,14.95,11/03/19,"586 Cherry St, San Francisco, CA 94016"
279039,USB-C Charging Cable,1,11.95,11/22/19,"675 Spruce St, Portland, OR 97035"
279040,27in FHD Monitor,1,149.99,11/29/19,"780 Main St, Atlanta, GA 30301"
279041,USB-C Charging Cable,1,11.95,11/30/19,"506 7th St, Los Angeles, CA 90001"
279042,Wired Headphones,1,11.99,11/06/19,"773 River St, Boston, MA 02215"
279043,20in Monitor,1,109.99,11/20/19,"174 2nd St, Portland, OR 97035"
279044,AAA Batteries (4-pack),2,2.99,11/11/19,"373 Sunset St, Seattle, WA 98101"
279045,Apple Airpods Headphones,1,150,11/04/19,"338 Spruce St, San Francisco, CA 94016"
279046,Wired Headphones,1,11.99,11/16/19,"126 Forest St, New York City, NY 10001"
279047,AA Batteries (4-pack),1,3.84,11/22/19,"586 5th St, San Francisco, CA 94016"
279048,USB-C Charging Cable,1,11.95,11/23/19,"442 1st St, Dallas, TX 75001"
279049,Apple Airpods Headphones,1,150,11/18/19,"273 Johnson St, Boston, MA 02215"
279050,USB-C Charging Cable,1,11.95,11/11/19,"248 12th St, Boston, MA 02215"
279051,AAA Batteries (4-pack),1,2.99,11/23/19,"287 11th St, Austin, TX 73301"
279052,Apple Airpods Headphones,1,150,11/19/19,"79 Ridge St, Austin, TX 73301"
279053,27in 4K Gaming Monitor,1,389.99,11/04/19,"875 6th St, Atlanta, GA 30301"
279054,ThinkPad Laptop,1,999.99,11/27/19,"538 1st St, Portland, OR 97035"
279055,USB-C Charging Cable,1,11.95,11/06/19,"906 11th St, Portland, OR 97035"
279056,Lightning Charging Cable,1,14.95,11/12/19,"954 Church St, San Francisco, CA 94016"
279057,Lightning Charging Cable,1,14.95,11/22/19,"309 Ridge St, Los Angeles, CA 90001"
279058,Apple Airpods Headphones,1,150,11/04/19,"573 Jackson St, Seattle, WA 98101"
279059,27in FHD Monitor,1,149.99,11/27/19,"250 Main St, Portland, OR 97035"
279060,34in Ultrawide Monitor,1,379.99,11/15/19,"671 Hickory St, Boston, MA 02215"
279061,USB-C Charging Cable,1,11.95,11/28/19,"83 9th St, Los Angeles, CA 90001"
279062,Macbook Pro Laptop,1,1700,11/15/19,"924 Church St, San Francisco, CA 94016"
279063,27in 4K Gaming Monitor,1,389.99,11/07/19,"307 Dogwood St, New York City, NY 10001"
279064,iPhone,1,700,11/24/19,"415 Lincoln St, San Francisco, CA 94016"
279065,iPhone,1,700,11/14/19,"977 Johnson St, Atlanta, GA 30301"
279066,Flatscreen TV,1,300,11/30/19,"79 Hickory St, New York City, NY 10001"
279067,AA Batteries (4-pack),1,3.84,11/25/19,"621 Wilson St, Boston, MA 02215"
279068,Flatscreen TV,1,300,11/01/19,"97 Hill St, Austin, TX 73301"
279068,AAA Batteries (4-pack),5,2.99,11/01/19,"97 Hill St, Austin, TX 73301"
279069,USB-C Charging Cable,1,11.95,11/14/19,"593 South St, San Francisco, CA 94016"
279069,USB-C Charging Cable,1,11.95,11/14/19,"593 South St, San Francisco, CA 94016"
279070,iPhone,1,700,11/21/19,"407 North St, Los Angeles, CA 90001"
279071,AAA Batteries (4-pack),3,2.99,11/21/19,"87 Center St, New York City, NY 10001"
279072,AA Batteries (4-pack),2,3.84,11/04/19,"330 Main St, Austin, TX 73301"
279073,AA Batteries (4-pack),1,3.84,11/16/19,"858 Cherry St, Boston, MA 02215"
279074,34in Ultrawide Monitor,1,379.99,11/15/19,"602 Hickory St, Los Angeles, CA 90001"
279075,Wired Headphones,1,11.99,11/11/19,"940 4th St, Portland, OR 97035"
279076,Wired Headphones,1,11.99,11/25/19,"204 2nd St, San Francisco, CA 94016"
279077,AAA Batteries (4-pack),1,2.99,11/28/19,"829 11th St, San Francisco, CA 94016"
279078,27in FHD Monitor,1,149.99,11/09/19,"979 6th St, New York City, NY 10001"
279079,USB-C Charging Cable,1,11.95,11/03/19,"874 Forest St, San Francisco, CA 94016"
279080,Apple Airpods Headphones,1,150,11/27/19,"93 Pine St, New York City, NY 10001"
279081,Wired Headphones,1,11.99,11/25/19,"521 9th St, Atlanta, GA 30301"
279082,Bose SoundSport Headphones,1,99.99,11/20/19,"680 Hill St, Los Angeles, CA 90001"
279083,USB-C Charging Cable,1,11.95,11/30/19,"300 Willow St, Portland, OR 97035"
279084,Vareebadd Phone,1,400,11/30/19,"700 River St, Dallas, TX 75001"
279085,Lightning Charging Cable,1,14.95,11/01/19,"968 Elm St, New York City, NY 10001"
279086,Wired Headphones,1,11.99,11/12/19,"702 Cherry St, San Francisco, CA 94016"
279087,34in Ultrawide Monitor,1,379.99,11/18/19,"594 South St, San Francisco, CA 94016"
