Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
162115,Flatscreen TV,1,300,03/26/19,"93 Sunset St, San Francisco, CA 94016"
162116,USB-C Charging Cable,1,11.95,03/09/19,"446 Adams St, Dallas, TX 75001"
162117,Wired Headphones,1,11.99,03/11/19,"82 Lake St, New York City, NY 10001"
162118,iPhone,1,700,03/10/19,"888 13th St, San Francisco, CA 94016"
162119,27in FHD Monitor,1,149.99,03/06/19,"980 2nd St, Austin, TX 73301"
162120,Macbook Pro Laptop,1,1700,03/15/19,"969 Washington St, Dallas, TX 75001"
162121,USB-C Charging Cable,1,11.95,03/20/19,"355 Main St, Portland, OR 97035"
162122,AAA Batteries (4-pack),1,2.99,03/06/19,"354 9th St, Seattle, WA 98101"
162123,Bose SoundSport Headphones,1,99.99,03/13/19,"295 South St, San Francisco, CA 94016"
162124,Macbook Pro Laptop,1,1700,03/27/19,"8 West St, San Francisco, CA 94016"
162125,27in 4K Gaming Monitor,1,389.99,03/29/19,"987 Chestnut St, San Francisco, CA 94016"
162126,Apple Airpods Headphones,1,150,03/17/19,"895 Jefferson St, Los Angeles, CA 90001"
162127,Macbook Pro Laptop,1,1700,03/25/19,"603 12th St, San Francisco, CA 94016"
162128,USB-C Charging Cable,1,11.95,03/23/19,"490 Jackson St, Seattle, WA 98101"
162129,AAA Batteries (4-pack),1,2.99,03/11/19,"962 Church St, San Francisco, CA 94016"
162130,USB-C Charging Cable,1,11.95,03/08/19,"211 Pine St, Dallas, TX 75001"
162131,USB-C Charging Cable,1,11.95,03/10/19,"334 Madison St, Boston, MA 02215"
162132,AA Batteries (4-pack),1,3.84,03/15/19,"488 7th St, Boston, MA 02215"
162133,AA Batteries (4-pack),1,3.84,03/10/19,"986 6th St, Seattle, WA 98101"
162134,Vareebadd Phone,1,400,03/17/19,"186 North St, Atlanta, GA 30301"
162135,USB-C Charging Cable,1,11.95,03/23/19,"112 Madison St, New York City, NY 10001"
162136,AA Batteries (4-pack),1,3.84,03/28/19,"708 4th St, San Francisco, CA 94016"
162137,Bose SoundSport Headphones,1,99.99,03/14/19,"275 Elm St, New York City, NY 10001"
162138,20in Monitor,1,109.99,03/19/19,"628 Forest St, Seattle, WA 98101"
162139,34in Ultrawide Monitor,1,379.99,03/21/19,"869 9th St, New York City, NY 10001"
162140,ThinkPad Laptop,1,999.99,03/06/19,"622 Meadow St, Seattle, WA 98101"
162141,Lightning Charging Cable,1,14.95,03/08/19,"289 Chestnut St, New York City, NY 10001"
162142,Vareebadd Phone,1,400,03/01/19,"479 Maple St, Atlanta, GA 30301"
162142,AA Batteries (4-pack),1,3.84,03/01/19,"479 Maple St, Atlanta, GA 30301"
162143,USB-C Charging Cable,1,11.95,03/09/19,"886 12th St, San Francisco, CA 94016"
162144,Macbook Pro Laptop,1,1700,03/24/19,"342 Dogwood St, San Francisco, CA 94016"
162145,Bose SoundSport Headphones,1,99.99,03/11/19,"680 10th St, New York City, NY 10001"
162146,Apple Airpods Headphones,1,150,03/11/19,"326 Wilson St, Seattle, WA 98101"
162147,Wired Headphones,1,11.99,03/05/19,"310 Forest St, Austin, TX 73301"
162148,USB-C Charging Cable,1,11.95,03/17/19,"434 4th St, Los Angeles, CA 90001"
162149,Apple Airpods Headphones,1,150,03/05/19,"371 Forest St, Austin, TX 73301"
162150,AA Batteries (4-pack),1,3.84,03/28/19,"963 4th St, Boston, MA 02215"
162151,Bose SoundSport Headphones,1,99.99,03/25/19,"53 Washington St, Dallas, TX 75001"
162152,Lightning Charging Cable,1,14.95,03/24/19,"727 Lake St, Atlanta, GA 30301"
162153,27in FHD Monitor,1,149.99,03/08/19,"647 Madison St, New York City, NY 10001"
162154,ThinkPad Laptop,1,999.99,03/30/19,"932 Forest St, Los Angeles, CA 90001"
162155,AA Batteries (4-pack),1,3.84,03/28/19,"706 11th St, Los Angeles, CA 90001"
162156,Wired Headphones,1,11.99,03/01/19,"352 6th St, Portland, OR 97035"
162157,Flatscreen TV,1,300,03/27/19,"620 13th St, Boston, MA 02215"
162158,USB-C Charging Cable,1,11.95,03/20/19,"865 Hill St, San Francisco, CA 94016"
162159,Wired Headphones,1,11.99,03/30/19,"776 9th St, Los Angeles, CA 90001"
162160,Apple Airpods Headphones,1,150,03/12/19,"414 11th St, San Francisco, CA 94016"
162161,Wired Headphones,1,11.99,03/30/19,"853 14th St, Seattle, WA 98101"
162161,AAA Batteries (4-pack),2,2.99,03/30/19,"853 14th St, Seattle, WA 98101"
162162,Lightning Charging Cable,1,14.95,03/05/19,"435 Hill St, New York City, NY 10001"
162163,Flatscreen TV,1,300,03/25/19,"61 Sunset St, Los Angeles, CA 90001"
162164,AA Batteries (4-pack),1,3.84,03/01/19,"954 2nd St, San Francisco, CA 94016"
162165,Macbook Pro Laptop,1,1700,03/12/19,"911 Sunset St, San Francisco, CA 94016"
162166,AAA Batteries (4-pack),1,2.99,03/06/19,"989 Ridge St, Los Angeles, CA 90001"
162167,AA Batteries (4-pack),1,3.84,03/02/19,"713 13th St, Dallas, TX 75001"
162168,34in Ultrawide Monitor,1,379.99,03/20/19,"699 11th St, Boston, MA 02215"
162169,27in 4K Gaming Monitor,1,389.99,03/11/19,"500 River St, Dallas, TX 75001"
162170,Wired Headphones,2,11.99,03/16/19,"397 10th St, San Francisco, CA 94016"
162171,Lightning Charging Cable,1,14.95,03/16/19,"597 11th St, New York City, NY 10001"
162172,Wired Headphones,1,11.99,03/03/19,"176 Cherry St, San Francisco, CA 94016"
162173,Bose SoundSport Headphones,1,99.99,03/07/19,"973 14th St, Los Angeles, CA 90001"
162174,27in 4K Gaming Monitor,1,389.99,03/05/19,"844 Main St, Seattle, WA 98101"
162175,Lightning Charging Cable,1,14.95,03/02/19,"510 Forest St, Austin, TX 73301"
162176,Apple Airpods Headphones,1,150,03/31/19,"917 Chestnut St, Atlanta, GA 30301"
162177,ThinkPad Laptop,1,999.99,03/22/19,"323 14th St, Los Angeles, CA 90001"
162178,Lightning Charging Cable,1,14.95,03/11/19,"436 Wilson St, Boston, MA 02215"
162179,AAA Batteries (4-pack),1,2.99,03/25/19,"712 Maple St, Seattle, WA 98101"
162180,Flatscreen TV,1,300,03/17/19,"945 Willow St, Los Angeles, CA 90001"
162181,Macbook Pro Laptop,1,1700,03/03/19,"423 Lake St, Los Angeles, CA 90001"
162182,Google Phone,1,600,03/19/19,"455 Church St, Los Angeles, CA 90001"
162183,AA Batteries (4-pack),1,3.84,03/08/19,"427 Adams St, Los Angeles, CA 90001"
162184,AA Batteries (4-pack),1,3.84,03/23/19,"285 Ridge St, San Francisco, CA 94016"
162185,USB-C Charging Cable,1,11.95,03/03/19,"297 12th St, Los Angeles, CA 90001"
162186,AAA Batteries (4-pack),5,2.99,03/05/19,"180 Wilson St, Los Angeles, CA 90001"
162187,Google Phone,1,600,03/16/19,"964 9th St, San Francisco, CA 94016"
162187,USB-C Charging Cable,1,11.95,03/16/19,"964 9th St, San Francisco, CA 94016"
162188,AAA Batteries (4-pack),1,2.99,03/02/19,"971 7th St, New York City, NY 10001"
162189,iPhone,1,700,03/23/19,"892 11th St, San Francisco, CA 94016"
162189,Lightning Charging Cable,1,14.95,03/23/19,"892 11th St, San Francisco, CA 94016"
162189,27in 4K Gaming Monitor,1,389.99,03/23/19,"892 11th St, San Francisco, CA 94016"
162190,Wired Headphones,1,11.99,03/04/19,"478 Madison St, Boston, MA 02215"
162191,Apple Airpods Headphones,1,150,03/05/19,"6 5th St, New York City, NY 10001"
162192,AAA Batteries (4-pack),3,2.99,03/06/19,"269 Highland St, Dallas, TX 75001"
162193,Lightning Charging Cable,1,14.95,03/14/19,"29 Walnut St, San Francisco, CA 94016"
162194,27in FHD Monitor,1,149.99,03/21/19,"224 Cedar St, Austin, TX 73301"
162195,AAA Batteries (4-pack),3,2.99,03/25/19,"439 Madison St, Boston, MA 02215"
162196,AA Batteries (4-pack),1,3.84,03/24/19,"164 Johnson St, Portland, OR 97035"
162197,Macbook Pro Laptop,1,1700,03/01/19,"85 Chestnut St, San Francisco, CA 94016"
162198,Bose SoundSport Headphones,1,99.99,03/16/19,"322 Washington St, San Francisco, CA 94016"
162199,Macbook Pro Laptop,1,1700,03/03/19,"939 Dogwood St, Seattle, WA 98101"
162200,20in Monitor,1,109.99,03/15/19,"596 Meadow St, San Francisco, CA 94016"
162201,Apple Airpods Headphones,1,150,03/29/19,"608 Lincoln St, New York City, NY 10001"
162202,27in FHD Monitor,1,149.99,03/28/19,"975 North St, New York City, NY 10001"
162203,USB-C Charging Cable,1,11.95,03/21/19,"50 Hill St, San Francisco, CA 94016"
162204,Wired Headphones,1,11.99,03/08/19,"555 8th St, Los Angeles, CA 90001"
162205,AAA Batteries (4-pack),3,2.99,03/27/19,"490 Lincoln St, San Francisco, CA 94016"
162206,AA Batteries (4-pack),1,3.84,03/02/19,"482 Meadow St, New York City, NY 10001"
162207,34in Ultrawide Monitor,1,379.99,03/02/19,"69 Adams St, Atlanta, GA 30301"
162208,Lightning Charging Cable,1,14.95,03/11/19,"534 Lakeview St, San Francisco, CA 94016"
162209,AAA Batteries (4-pack),1,2.99,03/18/19,"873 Jefferson St, Atlanta, GA 30301"
162210,USB-C Charging Cable,1,11.95,03/19/19,"331 Lake St, San Francisco, CA 94016"
162211,Wired Headphones,1,11.99,03/15/19,"819 Lake St, Seattle, WA 98101"
162212,USB-C Charging Cable,2,11.95,03/31/19,"700 North St, Boston, MA 02215"
162213,AA Batteries (4-pack),1,3.84,03/21/19,"72 Highland St, Seattle, WA 98101"
162214,AA Batteries (4-pack),1,3.84,03/16/19,"688 Chestnut St, Seattle, WA 98101"
162215,AAA Batteries (4-pack),1,2.99,03/11/19,"688 Hickory St, Los Angeles, CA 90001"
162215,Macbook Pro Laptop,1,1700,03/11/19,"688 Hickory St, Los Angeles, CA 90001"
162216,ThinkPad Laptop,1,999.99,03/20/19,"406 Sunset St, Boston, MA 02215"
162217,Wired Headphones,1,11.99,03/07/19,"293 8th St, Los Angeles, CA 90001"
162218,Apple Airpods Headphones,1,150,03/05/19,"115 Madison St, Los Angeles, CA 90001"
162219,Apple Airpods Headphones,1,150,03/31/19,"63 8th St, Boston, MA 02215"
162220,Bose SoundSport Headphones,1,99.99,03/06/19,"505 Hill St, San Francisco, CA 94016"
162221,Apple Airpods Headphones,1,150,03/09/19,"927 Jackson St, New York City, NY 10001"
162222,Bose SoundSport Headphones,1,99.99,03/14/19,"300 Meadow St, Boston, MA 02215"
162223,AAA Batteries (4-pack),1,2.99,03/24/19,"248 12th St, San Francisco, CA 94016"
162224,27in FHD Monitor,1,149.99,03/23/19,"858 Pine St, Atlanta, GA 30301"
162225,AA Batteries (4-pack),2,3.84,03/30/19,"830 Hickory St, Dallas, TX 75001"
162226,AA Batteries (4-pack),2,3.84,03/25/19,"858 5th St, Boston, MA 02215"
162227,AA Batteries (4-pack),3,3.84,03/30/19,"925 Jackson St, San Francisco, CA 94016"
162228,Lightning Charging Cable,1,14.95,03/14/19,"102 Meadow St, San Francisco, CA 94016"
162229,27in FHD Monitor,1,149.99,03/27/19,"823 Lake St, San Francisco, CA 94016"
162230,Lightning Charging Cable,1,14.95,03/30/19,"819 Park St, Los Angeles, CA 90001"
162231,AA Batteries (4-pack),2,3.84,03/04/19,"123 Jefferson St, Dallas, TX 75001"
162232,27in 4K Gaming Monitor,1,389.99,03/09/19,"66 Park St, Los Angeles, CA 90001"
162233,Macbook Pro Laptop,1,1700,03/29/19,"944 Ridge St, Seattle, WA 98101"
162234,AA Batteries (4-pack),1,3.84,03/06/19,"250 Johnson St, San Francisco, CA 94016"
162235,27in FHD Monitor,1,149.99,03/11/19,"122 7th St, Dallas, TX 75001"
162236,Wired Headphones,1,11.99,03/28/19,"298 Elm St, Atlanta, GA 30301"
162237,Lightning Charging Cable,2,14.95,03/23/19,"89 Chestnut St, New York City, NY 10001"
162238,AA Batteries (4-pack),1,3.84,03/14/19,"102 Willow St, Dallas, TX 75001"
162239,ThinkPad Laptop,1,999.99,03/10/19,"543 11th St, Austin, TX 73301"
162240,Lightning Charging Cable,1,14.95,03/30/19,"572 Park St, Boston, MA 02215"
162241,Macbook Pro Laptop,1,1700,03/30/19,"162 5th St, San Francisco, CA 94016"
162242,AAA Batteries (4-pack),1,2.99,03/14/19,"712 5th St, Portland, OR 97035"
162243,Lightning Charging Cable,1,14.95,03/15/19,"301 Walnut St, San Francisco, CA 94016"
162244,Google Phone,1,600,03/23/19,"76 Center St, San Francisco, CA 94016"
162244,USB-C Charging Cable,1,11.95,03/23/19,"76 Center St, San Francisco, CA 94016"
162245,AAA Batteries (4-pack),1,2.99,03/17/19,"238 West St, San Francisco, CA 94016"
162246,27in FHD Monitor,1,149.99,03/01/19,"28 Adams St, Atlanta, GA 30301"
162247,27in FHD Monitor,1,149.99,03/22/19,"10 Elm St, Austin, TX 73301"
162248,Wired Headphones,1,11.99,03/14/19,"685 5th St, San Francisco, CA 94016"
162249,Bose SoundSport Headphones,1,99.99,03/27/19,"951 Forest St, New York City, NY 10001"
162250,Flatscreen TV,1,300,03/16/19,"984 8th St, Los Angeles, CA 90001"
162251,27in FHD Monitor,1,149.99,03/29/19,"495 Lake St, San Francisco, CA 94016"
162252,Wired Headphones,2,11.99,03/09/19,"5 Maple St, San Francisco, CA 94016"
162253,USB-C Charging Cable,1,11.95,03/07/19,"574 Walnut St, Boston, MA 02215"
162254,Macbook Pro Laptop,1,1700,03/09/19,"786 River St, San Francisco, CA 94016"
162255,27in FHD Monitor,1,149.99,03/06/19,"622 Highland St, Dallas, TX 75001"
162256,20in Monitor,1,109.99,03/15/19,"217 4th St, New York City, NY 10001"
162257,AA Batteries (4-pack),1,3.84,03/30/19,"977 Meadow St, Atlanta, GA 30301"
162258,Bose SoundSport Headphones,1,99.99,03/20/19,"874 Cherry St, New York City, NY 10001"
162259,27in 4K Gaming Monitor,1,389.99,03/14/19,"415 Wilson St, New York City, NY 10001"
162260,Apple Airpods Headphones,1,150,03/29/19,"188 North St, Seattle, WA 98101"
162261,Bose SoundSport Headphones,1,99.99,03/24/19,"825 Lakeview St, Dallas, TX 75001"
162262,Wired Headphones,1,11.99,03/08/19,"625 Main St, Atlanta, GA 30301"
162263,Wired Headphones,1,11.99,03/05/19,"230 Elm St, Dallas, TX 75001"
162264,Apple Airpods Headphones,1,150,03/13/19,"604 6th St, Portland, OR 97035"
162265,Wired Headphones,1,11.99,03/12/19,"882 Park St, Los Angeles, CA 90001"
162266,AA Batteries (4-pack),1,3.84,03/13/19,"697 Jackson St, New York City, NY 10001"
162267,Bose SoundSport Headphones,1,99.99,03/26/19,"61 10th St, Dallas, TX 75001"
162268,Lightning Charging Cable,1,14.95,03/30/19,"528 Pine St, Los Angeles, CA 90001"
162269,Wired Headphones,1,11.99,03/03/19,"99 Sunset St, San Francisco, CA 94016"
162270,Macbook Pro Laptop,1,1700,03/07/19,"98 Elm St, Los Angeles, CA 90001"
162271,Lightning Charging Cable,1,14.95,03/26/19,"557 Hickory St, San Francisco, CA 94016"
162272,Lightning Charging Cable,1,14.95,03/16/19,"322 10th St, Los Angeles, CA 90001"
162273,Google Phone,1,600,03/20/19,"368 Washington St, New York City, NY 10001"
162274,Lightning Charging Cable,1,14.95,03/07/19,"152 2nd St, Atlanta, GA 30301"
162275,Wired Headphones,1,11.99,03/12/19,"558 Cherry St, Seattle, WA 98101"
162276,Bose SoundSport Headphones,1,99.99,03/11/19,"882 Jefferson St, Los Angeles, CA 90001"
162277,27in 4K Gaming Monitor,1,389.99,03/26/19,"392 Maple St, Seattle, WA 98101"
162278,Bose SoundSport Headphones,1,99.99,03/23/19,"488 Jackson St, Boston, MA 02215"
162279,Google Phone,1,600,03/12/19,"231 Highland St, San Francisco, CA 94016"
162280,Bose SoundSport Headphones,1,99.99,03/05/19,"525 12th St, New York City, NY 10001"
162281,Lightning Charging Cable,2,14.95,03/10/19,"774 4th St, Seattle, WA 98101"
162282,USB-C Charging Cable,1,11.95,03/03/19,"6 10th St, Austin, TX 73301"
162283,AA Batteries (4-pack),1,3.84,03/05/19,"959 12th St, Boston, MA 02215"
162284,Lightning Charging Cable,1,14.95,03/05/19,"544 Elm St, Los Angeles, CA 90001"
162285,27in FHD Monitor,1,149.99,03/13/19,"491 Walnut St, San Francisco, CA 94016"
162286,iPhone,1,700,03/25/19,"805 5th St, New York City, NY 10001"
162287,Google Phone,1,600,03/30/19,"89 6th St, Atlanta, GA 30301"
162288,20in Monitor,1,109.99,03/01/19,"113 7th St, Dallas, TX 75001"
162289,USB-C Charging Cable,1,11.95,03/18/19,"528 Pine St, Seattle, WA 98101"
162290,27in 4K Gaming Monitor,1,389.99,03/13/19,"809 Ridge St, Dallas, TX 75001"
162291,Lightning Charging Cable,1,14.95,03/12/19,"72 Chestnut St, Los Angeles, CA 90001"
162292,Lightning Charging Cable,1,14.95,03/08/19,"327 Park St, Atlanta, GA 30301"
162293,20in Monitor,1,109.99,03/04/19,"332 2nd St, Dallas, TX 75001"
162294,Vareebadd Phone,1,400,03/10/19,"769 8th St, Atlanta, GA 30301"
162295,AAA Batteries (4-pack),1,2.99,03/18/19,"279 Center St, Seattle, WA 98101"
162296,Lightning Charging Cable,1,14.95,03/10/19,"884 River St, Seattle, WA 98101"
162297,Apple Airpods Headphones,1,150,03/12/19,"466 Dogwood St, Boston, MA 02215"
162297,20in Monitor,1,109.99,03/12/19,"466 Dogwood St, Boston, MA 02215"
